"missiontype"	"startyear"	"platform"	"missionnumber"	"serialnumber"	"nation"	"catchplatform"	"station"	"fixedstation"	"stationstartdate"	"stationstarttime"	"stationstopdate"	"stationstoptime"	"stationtype"	"latitudestart"	"longitudestart"	"latitudeend"	"longitudeend"	"system"	"area"	"location"	"bottomdepthstart"	"bottomdepthstop"	"bottomdepthmean"	"fishingdepthstart"	"fishingdepthstop"	"fishingdepthcount"	"fishingdepthmax"	"fishingdepthmin"	"fishingdepthmean"	"fishingdepthtemperature"	"gearno"	"sweeplength"	"gear"	"gearcount"	"direction"	"gearflow"	"vesselspeed"	"logstart"	"logstop"	"distance"	"gearcondition"	"samplequality"	"verticaltrawlopening"	"verticaltrawlopeningsd"	"trawldoortype"	"trawldoorarea"	"trawldoorweight"	"trawldoorspread"	"trawldoorspreadsd"	"wingspread"	"wingspreadsd"	"wirelength"	"wirediameter"	"wiredensity"	"soaktime"	"fishingbait"	"tripno"	"fishabundance"	"fishdistribution"	"landingsite"	"fishingground"	"vesselcount"	"dataquality"	"haulvalidity"	"flora"	"vegetationcover"	"visibility"	"waterlevel"	"winddirection"	"windspeed"	"clouds"	"sea"	"weather"	"stationcomment"
"19"	2023	"10011"	30	38028	"58"	"3206"	28	NA	"2023-09-15Z"	"06:28:00.000Z"	"2023-09-15Z"	"09:29:00.000Z"	NA	58.6671	-0.25	58.65	-0.233001	"10"	"42"	"22"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3710"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38029	"58"	"10128"	29	NA	"2023-09-30Z"	"23:38:00.000Z"	"2023-10-01Z"	"01:54:00.000Z"	NA	59.8501	-0.650001	59.983	-0.367	"10"	"42"	"42"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3710"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38030	"58"	"4580"	30	NA	"2023-10-08Z"	"06:59:00.000Z"	"2023-10-08Z"	"07:59:00.000Z"	NA	59.65	-0.167001	59.6331	-0.167001	"10"	"42"	"42"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3710"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38031	"58"	"4649"	31	NA	"2023-08-31Z"	"14:38:00.000Z"	"2023-08-31Z"	"16:12:00.000Z"	NA	62.471	6.15801	63.5	1	"10"	"7"	"35"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3710"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38032	"58"	"9827"	32	NA	"2023-09-15Z"	"10:27:00.000Z"	"2023-09-15Z"	"11:15:00.000Z"	NA	58.583	-0.217	58.5671	-0.217	"10"	"42"	"22"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3710"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38033	"58"	"2874"	33	NA	"2023-10-04Z"	"15:26:00.000Z"	"2023-10-04Z"	"17:02:00.000Z"	NA	59.2671	0.667001	59.2671	0.650001	"10"	"42"	"33"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3710"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38034	"58"	"4158"	34	NA	"2023-09-15Z"	"04:35:00.000Z"	"2023-09-15Z"	"08:14:00.000Z"	NA	58.6001	-0.733	58.6001	-0.733	"10"	"42"	"22"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3710"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38035	"58"	"10321"	35	NA	"2023-10-02Z"	"17:28:00.000Z"	"2023-10-02Z"	"23:16:00.000Z"	NA	59.7181	0.0820001	59.5671	-0.173	"10"	"42"	"43"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3710"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38036	"58"	"4571"	36	NA	"2023-10-01Z"	"02:24:00.000Z"	"2023-10-01Z"	"04:40:00.000Z"	NA	59.9171	-0.467001	59.9501	-0.5	"10"	"42"	"42"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3710"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38037	"58"	"3050"	37	NA	"2023-10-05Z"	"05:44:00.000Z"	"2023-10-05Z"	"07:11:00.000Z"	NA	59.4501	0.933001	59.467	0.933001	"10"	"42"	"33"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3710"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38038	"58"	"3206"	38	NA	"2023-08-31Z"	"16:12:00.000Z"	"2023-08-31Z"	"18:29:00.000Z"	NA	63.9	1.46701	63.8831	1.45	"10"	"30"	"09"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3710"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38039	"58"	"4606"	39	NA	"2023-09-13Z"	"11:43:00.000Z"	"2023-09-13Z"	"14:31:00.000Z"	NA	58.8171	-0.75	58.8	-0.783001	"10"	"42"	"22"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3710"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38040	"58"	"4211"	40	NA	"2023-08-27Z"	"17:48:00.000Z"	"2023-08-27Z"	"18:59:00.000Z"	NA	63.5331	0.467001	63.5171	0.467001	"10"	"30"	"08"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3710"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38041	"58"	"10321"	41	NA	"2023-10-16Z"	"03:40:00.000Z"	"2023-10-16Z"	"10:12:00.000Z"	NA	60.102	-0.157001	60.1001	-0.09	"10"	"42"	"52"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3710"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38042	"58"	"10128"	42	NA	"2023-08-23Z"	"14:43:00.000Z"	"2023-08-23Z"	"18:55:00.000Z"	NA	63.6671	0.633001	63.6331	1.033	"10"	"30"	"08"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3710"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38044	"58"	"9827"	44	NA	"2023-10-17Z"	"23:20:00.000Z"	"2023-10-18Z"	"00:50:00.000Z"	NA	60.117	-0.0500001	60.1001	-0.0670001	"10"	"42"	"52"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3710"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38046	"58"	"3921"	46	NA	"2023-10-01Z"	"03:36:00.000Z"	"2023-10-01Z"	"05:05:00.000Z"	NA	60.05	0.417	60.0671	0.400001	"10"	"42"	"53"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3710"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38047	"58"	"9841"	47	NA	"2023-10-16Z"	"02:51:00.000Z"	"2023-10-16Z"	"04:35:00.000Z"	NA	60.0631	-0.157001	60.0871	-0.145	"10"	"42"	"52"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3710"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38048	"58"	"2288"	48	NA	"2023-10-17Z"	"03:46:00.000Z"	"2023-10-17Z"	"07:24:00.000Z"	NA	60.1001	-0.217	60.1001	-0.15	"10"	"42"	"52"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3710"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38049	"58"	"10161"	49	NA	"2023-10-28Z"	"03:42:00.000Z"	"2023-10-28Z"	"05:51:00.000Z"	NA	62.6671	3.617	62.733	3.83301	"10"	"7"	"14"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3710"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38050	"58"	"9841"	50	NA	"2023-10-08Z"	"13:36:00.000Z"	"2023-10-08Z"	"14:54:00.000Z"	NA	59.5631	-0.128001	59.561	-0.12	"10"	"42"	"42"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3710"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38051	"58"	"4605"	51	NA	"2023-10-05Z"	"03:26:00.000Z"	"2023-10-05Z"	"04:17:00.000Z"	NA	60.1001	4.667	60.1001	4.667	"10"	"28"	"01"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3710"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38052	"58"	"3823"	52	NA	"2023-09-11Z"	"06:20:00.000Z"	"2023-09-11Z"	"07:42:00.000Z"	NA	59.1331	-0.517001	59.117	-0.517001	"10"	"42"	"32"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3710"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38053	"58"	"2616"	53	NA	"2023-10-08Z"	"07:40:00.000Z"	"2023-10-08Z"	"09:25:00.000Z"	NA	59.7671	-0.533001	59.7671	-0.567	"10"	"42"	"42"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3710"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38054	"58"	"10129"	54	NA	"2023-08-23Z"	"14:44:00.000Z"	"2023-08-23Z"	"16:30:00.000Z"	NA	63.65	1	63.6331	1	"10"	"30"	"08"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38055	"58"	"9115"	55	NA	"2023-10-16Z"	"04:26:00.000Z"	"2023-10-16Z"	"05:42:00.000Z"	NA	59.967	-0.0830001	59.967	-0.200001	"10"	"42"	"42"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38056	"58"	"9539"	56	NA	"2023-10-02Z"	"12:44:00.000Z"	"2023-10-02Z"	"14:46:00.000Z"	NA	59.7061	0.115001	59.7281	0.114001	"10"	"42"	"43"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38057	"58"	"9826"	57	NA	"2023-09-15Z"	"05:47:00.000Z"	"2023-09-15Z"	"07:39:00.000Z"	NA	58.617	-0.283	58.617	-0.283	"10"	"42"	"22"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38058	"58"	"9827"	58	NA	"2023-09-11Z"	"10:27:00.000Z"	"2023-09-11Z"	"11:48:00.000Z"	NA	59.083	-0.550001	59.1001	-0.533001	"10"	"42"	"32"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2023	"10011"	30	38059	"58"	"4002"	59	NA	"2023-10-17Z"	"04:26:00.000Z"	"2023-10-17Z"	"07:51:00.000Z"	NA	60.117	-0.217	60.117	-0.183	"10"	"42"	"52"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
