"missiontype"	"startyear"	"platform"	"missionnumber"	"serialnumber"	"nation"	"catchplatform"	"station"	"fixedstation"	"stationstartdate"	"stationstarttime"	"stationstopdate"	"stationstoptime"	"stationtype"	"latitudestart"	"longitudestart"	"latitudeend"	"longitudeend"	"system"	"area"	"location"	"bottomdepthstart"	"bottomdepthstop"	"bottomdepthmean"	"fishingdepthstart"	"fishingdepthstop"	"fishingdepthcount"	"fishingdepthmax"	"fishingdepthmin"	"fishingdepthmean"	"fishingdepthtemperature"	"gearno"	"sweeplength"	"gear"	"gearcount"	"direction"	"gearflow"	"vesselspeed"	"logstart"	"logstop"	"distance"	"gearcondition"	"samplequality"	"verticaltrawlopening"	"verticaltrawlopeningsd"	"trawldoortype"	"trawldoorarea"	"trawldoorweight"	"trawldoorspread"	"trawldoorspreadsd"	"wingspread"	"wingspreadsd"	"wirelength"	"wirediameter"	"wiredensity"	"soaktime"	"fishingbait"	"tripno"	"fishabundance"	"fishdistribution"	"landingsite"	"fishingground"	"vesselcount"	"dataquality"	"haulvalidity"	"flora"	"vegetationcover"	"visibility"	"waterlevel"	"winddirection"	"windspeed"	"clouds"	"sea"	"weather"	"stationcomment"
"11"	2021	"9553"	1	99324	"58"	"4530"	24	NA	NA	NA	"2021-02-03Z"	NA	"9"	69.4866666666667	16.7405	NA	NA	NA	"5"	"25"	NA	NA	NA	NA	NA	NA	82	73	NA	NA	NA	NA	"5100"	1250	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	264	NA	NA	NA	NA	"24801"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Lang ståtid pga været"
"11"	2021	"9553"	1	99325	"58"	"10114"	25	NA	NA	NA	"2021-02-03Z"	NA	"9"	69.5433333333333	16.5833333333333	NA	NA	NA	"5"	"29"	NA	NA	NA	NA	NA	NA	130	110	NA	NA	NA	NA	"5100"	1750	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	264	NA	NA	NA	NA	"24801"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Lang ståtid pga været"
"11"	2021	"9553"	1	99326	"58"	"4554"	26	NA	NA	NA	"2021-02-03Z"	NA	"9"	69.5833333333333	16.55	NA	NA	NA	"5"	"29"	NA	NA	NA	NA	NA	NA	128	73	NA	NA	NA	NA	"5100"	4320	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	72	NA	NA	NA	NA	"24801"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	2021	"9553"	1	99327	"58"	"1956"	27	NA	NA	NA	"2021-02-03Z"	NA	"9"	69.4166666666667	15.97	NA	NA	NA	"5"	"24"	NA	NA	NA	NA	NA	NA	180	90	NA	NA	NA	NA	"3600"	3	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.5	NA	NA	NA	NA	"24801"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	2021	"9553"	1	99328	"58"	"3861"	28	NA	NA	NA	"2021-02-04Z"	NA	"9"	69.705	17.4216666666667	NA	NA	NA	"5"	"30"	NA	NA	NA	NA	NA	NA	91	55	NA	NA	NA	NA	"4124"	123	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	NA	NA	NA	NA	"24402"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	2021	"9553"	1	99329	"58"	"3205"	29	NA	NA	NA	"2021-02-04Z"	NA	"9"	69.5383333333333	17.4683333333333	NA	NA	NA	"5"	"30"	NA	NA	NA	NA	NA	NA	146	55	NA	NA	NA	NA	"4127"	120	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	NA	NA	NA	NA	"24402"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	2021	"9553"	1	99330	"58"	"3363"	30	NA	NA	NA	"2021-02-04Z"	NA	"9"	69.65	17.5333333333333	NA	NA	NA	"5"	"30"	NA	NA	NA	NA	NA	NA	91	73	NA	NA	NA	NA	"4124"	40	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	NA	NA	NA	NA	"24402"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	2021	"9553"	1	99331	"58"	"9819"	31	NA	NA	NA	"2021-02-04Z"	NA	"9"	69.705	16.485	NA	NA	NA	"5"	"29"	NA	NA	NA	NA	NA	NA	300	220	NA	NA	NA	NA	"3600"	2	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	"24402"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	2021	"9553"	1	99332	"58"	"3869"	32	NA	NA	NA	"2021-02-05Z"	NA	"9"	69.9933333333333	18.13	NA	NA	NA	"5"	"31"	NA	NA	NA	NA	NA	NA	128	73	NA	NA	NA	NA	"4128"	96	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	NA	NA	NA	NA	"23201"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	2021	"9553"	1	99333	"58"	"9926"	33	NA	NA	NA	"2021-02-05Z"	NA	"9"	69.9683333333333	18.0616666666667	NA	NA	NA	"5"	"31"	NA	NA	NA	NA	NA	NA	128	73	NA	NA	NA	NA	"4128"	100	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	NA	NA	NA	NA	"23201"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	2021	"9553"	1	99334	"58"	"4440"	34	NA	NA	NA	"2021-02-09Z"	NA	"9"	70.3166666666667	22.15	NA	NA	NA	"4"	"05"	NA	NA	NA	NA	NA	NA	360	30	NA	NA	NA	NA	"4127"	24	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	NA	NA	NA	NA	"17002"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ingen lodde i fisken"
"11"	2021	"9553"	1	99335	"58"	"10115"	35	NA	NA	NA	"2021-02-09Z"	NA	"9"	70.4483333333333	21.585	NA	NA	NA	"4"	"04"	NA	NA	NA	NA	NA	NA	270	100	NA	NA	NA	NA	"4127"	58	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	NA	NA	NA	NA	"17002"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	2021	"9553"	1	99336	"58"	"1972"	36	NA	NA	NA	"2021-02-09Z"	NA	"9"	70.3833333333333	21.5	NA	NA	NA	"4"	"04"	NA	NA	NA	NA	NA	NA	280	110	NA	NA	NA	NA	"4143"	75	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	NA	NA	NA	NA	"17002"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	2021	"9553"	1	99337	"58"	"4496"	37	NA	NA	NA	"2021-02-09Z"	NA	"9"	70.4116666666667	21.7466666666667	NA	NA	NA	"4"	"14"	NA	NA	NA	NA	NA	NA	370	120	NA	NA	NA	NA	"4177"	50	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	"17002"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	2021	"9553"	1	99338	"58"	"4344"	38	NA	NA	NA	"2021-02-09Z"	NA	"9"	70.465	21.4416666666667	NA	NA	NA	"4"	"04"	NA	NA	NA	NA	NA	NA	260	100	NA	NA	NA	NA	"4143"	100	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	NA	NA	NA	NA	"17002"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	2021	"9553"	1	99339	"58"	"9599"	39	NA	NA	NA	"2021-02-10Z"	NA	"9"	70.5833333333333	21.6166666666667	NA	NA	NA	"4"	"11"	NA	NA	NA	NA	NA	NA	150	70	NA	NA	NA	NA	"5211"	3	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	"15701"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Litt lodde i torsken"
"11"	2021	"9553"	1	99340	"58"	"9503"	40	NA	NA	NA	"2021-02-10Z"	NA	"9"	70.6166666666667	21.6833333333333	NA	NA	NA	"4"	"11"	NA	NA	NA	NA	NA	NA	140	120	NA	NA	NA	NA	"5211"	3	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	"15701"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	2021	"9553"	1	99341	"58"	"9508"	41	NA	NA	NA	"2021-02-10Z"	NA	"9"	70.5166666666667	21.6833333333333	NA	NA	NA	"4"	"11"	NA	NA	NA	NA	NA	NA	160	100	NA	NA	NA	NA	"5211"	3	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	"15701"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	2021	"9553"	1	99342	"58"	"10116"	42	NA	NA	NA	"2021-02-10Z"	NA	"9"	70.55	21.7833333333333	NA	NA	NA	"4"	"11"	NA	NA	NA	NA	NA	NA	140	110	NA	NA	NA	NA	"5110"	1200	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48	"8"	NA	NA	NA	"15701"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	2021	"9553"	1	99343	"58"	"10117"	43	NA	NA	NA	"2021-02-10Z"	NA	"9"	70.5666666666667	21.7166666666667	NA	NA	NA	"4"	"11"	NA	NA	NA	NA	NA	NA	140	110	NA	NA	NA	NA	"5110"	1200	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48	"8"	NA	NA	NA	"15701"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	2021	"9553"	1	99345	"58"	"4859"	45	NA	NA	NA	"2021-02-10Z"	NA	"9"	70.5666666666667	21.65	NA	NA	NA	"4"	"11"	NA	NA	NA	NA	NA	NA	180	150	NA	NA	NA	NA	"5110"	1800	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48	"8"	NA	NA	NA	"15701"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	2021	"9553"	1	99349	"58"	"3961"	49	NA	NA	NA	"2021-02-11Z"	NA	"9"	70.505	21.8616666666667	NA	NA	NA	"4"	"11"	NA	NA	NA	NA	NA	NA	160	140	NA	NA	NA	NA	"4124"	90	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	NA	NA	NA	NA	"15901"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	2021	"9553"	1	99350	"58"	"9593"	50	NA	NA	NA	"2021-02-11Z"	NA	"9"	70.54	21.735	NA	NA	NA	"4"	"11"	NA	NA	NA	NA	NA	NA	150	120	NA	NA	NA	NA	"4143"	30	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	NA	NA	NA	NA	"15901"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	2021	"9553"	1	99352	"58"	"2594"	52	NA	NA	NA	"2021-02-11Z"	NA	"9"	70.715	21.7916666666667	NA	NA	NA	"4"	"11"	NA	NA	NA	NA	NA	NA	300	80	NA	NA	NA	NA	"4001"	240	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	NA	NA	NA	NA	"15901"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	2021	"9553"	1	99356	"58"	"4324"	56	NA	NA	NA	"2021-02-15Z"	NA	"9"	71.0166666666667	23.4833333333333	NA	NA	NA	"4"	"24"	NA	NA	NA	NA	NA	NA	150	100	NA	NA	NA	NA	"4128"	120	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	NA	NA	NA	NA	"14001"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	2021	"9553"	1	99358	"58"	"4344"	58	NA	NA	NA	"2021-02-15Z"	NA	"9"	71.05	23.4666666666667	NA	NA	NA	"4"	"24"	NA	NA	NA	NA	NA	NA	260	140	NA	NA	NA	NA	"4143"	150	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	NA	NA	NA	NA	"14001"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	2021	"9553"	1	99361	"58"	"4650"	61	NA	NA	NA	"2021-02-15Z"	NA	"9"	71.0333333333333	23.05	NA	NA	NA	"4"	"24"	NA	NA	NA	NA	NA	NA	270	250	NA	NA	NA	NA	"3600"	2	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	"14001"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	2021	"9553"	1	99362	"58"	"4142"	62	NA	NA	NA	"2021-02-16Z"	NA	"9"	71.0666666666667	28.7166666666667	NA	NA	NA	"3"	"12"	NA	NA	NA	NA	NA	NA	200	150	NA	NA	NA	NA	"3600"	3	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	"11203"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"mye lodde i torsken"
"11"	2021	"9553"	1	99363	"58"	"4782"	63	NA	NA	NA	"2021-02-16Z"	NA	"9"	70.9333333333333	29.3	NA	NA	NA	"3"	"06"	NA	NA	NA	NA	NA	NA	180	140	NA	NA	NA	NA	"3600"	2	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	"11203"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"11"	2021	"9553"	1	99366	"58"	"3480"	66	NA	NA	NA	"2021-02-17Z"	NA	"9"	70.8833333333334	29.3833333333333	NA	NA	NA	"3"	"06"	NA	NA	NA	NA	NA	NA	140	120	NA	NA	NA	NA	"5110"	1000	NA	NA	NA	NA	NA	NA	"1"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	NA	NA	NA	NA	"11203"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
