"Age"	"Iteration"	"CatchAtAge"	"Length"	"Stratum"	"Quarter"
1	245	1816202.50805984	340	"27.4.aE"	"Q4"
1	246	1748316.10858451	340	"27.4.aE"	"Q4"
1	247	2848786.44371216	340	"27.4.aE"	"Q4"
1	248	621896.202242194	340	"27.4.aE"	"Q4"
1	249	3982586.24818643	340	"27.4.aE"	"Q4"
1	250	4502621.90781724	340	"27.4.aE"	"Q4"
1	251	1416371.35563808	340	"27.4.aE"	"Q4"
1	252	1330304.58608176	340	"27.4.aE"	"Q4"
1	253	1028887.0601595	340	"27.4.aE"	"Q4"
1	254	2745650.53509067	340	"27.4.aE"	"Q4"
1	255	2490822.15442477	340	"27.4.aE"	"Q4"
1	256	3250053.6231053	340	"27.4.aE"	"Q4"
1	257	3055821.95721997	340	"27.4.aE"	"Q4"
1	258	4073532.06760859	340	"27.4.aE"	"Q4"
1	259	2308851.49731838	340	"27.4.aE"	"Q4"
1	260	3579265.4550152	340	"27.4.aE"	"Q4"
1	261	2629980.76754492	340	"27.4.aE"	"Q4"
1	262	5283085.07361518	340	"27.4.aE"	"Q4"
1	263	4033579.85338433	340	"27.4.aE"	"Q4"
1	264	4417258.63951535	340	"27.4.aE"	"Q4"
1	265	5569317.48221356	340	"27.4.aE"	"Q4"
1	266	2393975.70280181	340	"27.4.aE"	"Q4"
1	267	1913468.68573468	340	"27.4.aE"	"Q4"
1	268	1987770.11175389	340	"27.4.aE"	"Q4"
1	269	1043773.44817687	340	"27.4.aE"	"Q4"
1	270	10130477.1046607	340	"27.4.aE"	"Q4"
1	271	3932427.04647735	340	"27.4.aE"	"Q4"
1	272	3532691.01460828	340	"27.4.aE"	"Q4"
1	273	3307693.18768503	340	"27.4.aE"	"Q4"
1	274	7637570.71231728	340	"27.4.aE"	"Q4"
1	275	2222558.78356305	340	"27.4.aE"	"Q4"
1	276	5513256.81475271	340	"27.4.aE"	"Q4"
1	277	2073816.51269528	340	"27.4.aE"	"Q4"
1	278	1321250.11032032	340	"27.4.aE"	"Q4"
1	279	2348487.02752337	340	"27.4.aE"	"Q4"
1	280	1412014.67832461	340	"27.4.aE"	"Q4"
1	281	1055534.52226439	340	"27.4.aE"	"Q4"
1	282	2761348.52723852	340	"27.4.aE"	"Q4"
1	283	4226347.24049558	340	"27.4.aE"	"Q4"
1	284	5149082.94876379	340	"27.4.aE"	"Q4"
1	285	2234562.05680546	340	"27.4.aE"	"Q4"
1	286	1916378.24015024	340	"27.4.aE"	"Q4"
1	287	3376750.55387722	340	"27.4.aE"	"Q4"
1	288	4016793.74785018	340	"27.4.aE"	"Q4"
1	289	4710891.3535275	340	"27.4.aE"	"Q4"
1	290	2400906.09168789	340	"27.4.aE"	"Q4"
1	291	3659156.15908533	340	"27.4.aE"	"Q4"
1	292	3657327.74831735	340	"27.4.aE"	"Q4"
1	293	4073703.96709161	340	"27.4.aE"	"Q4"
1	294	1501854.91135901	340	"27.4.aE"	"Q4"
1	295	2571382.18546543	340	"27.4.aE"	"Q4"
1	296	1646784.64112237	340	"27.4.aE"	"Q4"
1	297	1409836.7026016	340	"27.4.aE"	"Q4"
1	298	3554949.43566233	340	"27.4.aE"	"Q4"
1	299	3041806.5803917	340	"27.4.aE"	"Q4"
1	300	3710681.56412135	340	"27.4.aE"	"Q4"
1	301	3760282.88308392	340	"27.4.aE"	"Q4"
1	302	10443042.0403893	340	"27.4.aE"	"Q4"
1	303	6258324.23257846	340	"27.4.aE"	"Q4"
1	304	1413495.77015999	340	"27.4.aE"	"Q4"
1	305	2618651.98129617	340	"27.4.aE"	"Q4"
1	306	3357540.779094	340	"27.4.aE"	"Q4"
1	307	5450190.12796392	340	"27.4.aE"	"Q4"
1	308	4094720.01074235	340	"27.4.aE"	"Q4"
1	309	2554118.52514871	340	"27.4.aE"	"Q4"
1	310	4193682.65979261	340	"27.4.aE"	"Q4"
1	311	7126851.88766844	340	"27.4.aE"	"Q4"
1	312	3858583.31827346	340	"27.4.aE"	"Q4"
1	313	1711279.72680108	340	"27.4.aE"	"Q4"
1	314	1128122.82168938	340	"27.4.aE"	"Q4"
1	315	2748271.8499717	340	"27.4.aE"	"Q4"
1	316	3994403.14409933	340	"27.4.aE"	"Q4"
1	317	2372823.93461033	340	"27.4.aE"	"Q4"
1	318	3887798.40933136	340	"27.4.aE"	"Q4"
1	319	6329617.24407545	340	"27.4.aE"	"Q4"
1	320	1256045.31890254	340	"27.4.aE"	"Q4"
1	321	15042012.9454238	340	"27.4.aE"	"Q4"
1	322	3164325.31126089	340	"27.4.aE"	"Q4"
1	323	1537452.2892836	340	"27.4.aE"	"Q4"
1	324	778472.401209921	340	"27.4.aE"	"Q4"
1	325	7223375.80438501	340	"27.4.aE"	"Q4"
1	326	1777842.30525831	340	"27.4.aE"	"Q4"
1	327	4954158.98916599	340	"27.4.aE"	"Q4"
1	328	4215205.98089475	340	"27.4.aE"	"Q4"
1	329	2303627.36666537	340	"27.4.aE"	"Q4"
1	330	2264139.80791178	340	"27.4.aE"	"Q4"
1	331	8026993.52339382	340	"27.4.aE"	"Q4"
1	332	4454497.35858785	340	"27.4.aE"	"Q4"
1	333	942762.41487999	340	"27.4.aE"	"Q4"
1	334	3487164.45505691	340	"27.4.aE"	"Q4"
1	335	11703884.6972444	340	"27.4.aE"	"Q4"
1	336	3130999.57136525	340	"27.4.aE"	"Q4"
1	337	993467.867876668	340	"27.4.aE"	"Q4"
1	338	7393928.85951711	340	"27.4.aE"	"Q4"
1	339	2866460.83746814	340	"27.4.aE"	"Q4"
1	340	2108630.09631155	340	"27.4.aE"	"Q4"
1	341	2272664.7374786	340	"27.4.aE"	"Q4"
1	342	2024177.2695737	340	"27.4.aE"	"Q4"
1	343	5732648.9084622	340	"27.4.aE"	"Q4"
1	344	1281151.1284845	340	"27.4.aE"	"Q4"
1	345	3733208.44626996	340	"27.4.aE"	"Q4"
1	346	1484383.07982415	340	"27.4.aE"	"Q4"
1	347	3848783.99597916	340	"27.4.aE"	"Q4"
1	348	2723601.09998108	340	"27.4.aE"	"Q4"
1	349	2487991.16686715	340	"27.4.aE"	"Q4"
1	350	2549880.19464473	340	"27.4.aE"	"Q4"
1	351	2694375.33552382	340	"27.4.aE"	"Q4"
1	352	3388532.67624374	340	"27.4.aE"	"Q4"
1	353	6626387.23059409	340	"27.4.aE"	"Q4"
1	354	4429701.57036442	340	"27.4.aE"	"Q4"
1	355	3453077.3550856	340	"27.4.aE"	"Q4"
1	356	1163974.20429846	340	"27.4.aE"	"Q4"
1	357	1008257.54325256	340	"27.4.aE"	"Q4"
1	358	2908206.29707234	340	"27.4.aE"	"Q4"
1	359	4771459.59996066	340	"27.4.aE"	"Q4"
1	360	2142339.00793481	340	"27.4.aE"	"Q4"
1	361	1790232.971956	340	"27.4.aE"	"Q4"
1	362	2412217.24375786	340	"27.4.aE"	"Q4"
1	363	2535908.81034902	340	"27.4.aE"	"Q4"
1	364	2342307.69538377	340	"27.4.aE"	"Q4"
1	365	3799313.32414313	340	"27.4.aE"	"Q4"
1	366	2300858.93535938	340	"27.4.aE"	"Q4"
1	367	3620121.30740332	340	"27.4.aE"	"Q4"
1	368	2690265.82659376	340	"27.4.aE"	"Q4"
1	369	2709666.73238897	340	"27.4.aE"	"Q4"
1	370	3027037.31283082	340	"27.4.aE"	"Q4"
1	371	3630584.73403298	340	"27.4.aE"	"Q4"
1	372	1831032.71107462	340	"27.4.aE"	"Q4"
1	373	1517116.78146806	340	"27.4.aE"	"Q4"
1	374	3460019.5013809	340	"27.4.aE"	"Q4"
1	375	3844527.26548953	340	"27.4.aE"	"Q4"
1	376	1124221.75113181	340	"27.4.aE"	"Q4"
1	377	7585866.24056512	340	"27.4.aE"	"Q4"
1	378	2045093.86820192	340	"27.4.aE"	"Q4"
1	379	2438676.61954351	340	"27.4.aE"	"Q4"
1	380	3199520.69495674	340	"27.4.aE"	"Q4"
1	381	3471576.8088031	340	"27.4.aE"	"Q4"
1	382	3297795.61523159	340	"27.4.aE"	"Q4"
1	383	1890866.12775543	340	"27.4.aE"	"Q4"
1	384	4525484.03568581	340	"27.4.aE"	"Q4"
1	385	2815040.68672984	340	"27.4.aE"	"Q4"
1	386	2337721.96780081	340	"27.4.aE"	"Q4"
1	387	1912638.0212961	340	"27.4.aE"	"Q4"
1	388	2796817.98174774	340	"27.4.aE"	"Q4"
1	389	3061317.18012048	340	"27.4.aE"	"Q4"
1	390	5982245.24916367	340	"27.4.aE"	"Q4"
1	391	4930784.12637633	340	"27.4.aE"	"Q4"
1	392	3607933.26779214	340	"27.4.aE"	"Q4"
1	393	1783342.2301897	340	"27.4.aE"	"Q4"
1	394	5309889.27341206	340	"27.4.aE"	"Q4"
1	395	6326056.62822363	340	"27.4.aE"	"Q4"
1	396	1408718.49540195	340	"27.4.aE"	"Q4"
1	397	6146414.71926303	340	"27.4.aE"	"Q4"
1	398	2511014.50319208	340	"27.4.aE"	"Q4"
1	399	3203787.05860957	340	"27.4.aE"	"Q4"
1	400	2829564.71358577	340	"27.4.aE"	"Q4"
2	1	2773764.56436514	340	"27.4.aE"	"Q4"
2	2	7040324.15204823	340	"27.4.aE"	"Q4"
2	3	3769734.84273668	340	"27.4.aE"	"Q4"
2	4	6235757.41962848	340	"27.4.aE"	"Q4"
2	5	5493538.79093925	340	"27.4.aE"	"Q4"
2	6	4419386.59082608	340	"27.4.aE"	"Q4"
2	7	5161330.749819	340	"27.4.aE"	"Q4"
2	8	5526909.38373413	340	"27.4.aE"	"Q4"
2	9	6540060.96844474	340	"27.4.aE"	"Q4"
2	10	3997900.47809291	340	"27.4.aE"	"Q4"
2	11	7490184.74725244	340	"27.4.aE"	"Q4"
2	12	9238427.43259918	340	"27.4.aE"	"Q4"
2	13	4500461.14076034	340	"27.4.aE"	"Q4"
2	14	3887289.97708368	340	"27.4.aE"	"Q4"
2	15	2929415.12894131	340	"27.4.aE"	"Q4"
2	16	4899520.74543726	340	"27.4.aE"	"Q4"
2	17	7274817.37929035	340	"27.4.aE"	"Q4"
2	18	6632596.91057531	340	"27.4.aE"	"Q4"
2	19	6649996.28817951	340	"27.4.aE"	"Q4"
2	20	5576896.67550054	340	"27.4.aE"	"Q4"
2	21	5852900.12116517	340	"27.4.aE"	"Q4"
2	22	5596447.14405836	340	"27.4.aE"	"Q4"
2	23	3024094.99659206	340	"27.4.aE"	"Q4"
2	24	2768720.01972611	340	"27.4.aE"	"Q4"
2	25	3818361.73614744	340	"27.4.aE"	"Q4"
2	26	3157321.35268071	340	"27.4.aE"	"Q4"
2	27	2661199.72100387	340	"27.4.aE"	"Q4"
2	28	5420654.84565205	340	"27.4.aE"	"Q4"
2	29	2883471.54340473	340	"27.4.aE"	"Q4"
2	30	3782603.41391561	340	"27.4.aE"	"Q4"
2	31	7131773.40357769	340	"27.4.aE"	"Q4"
2	32	5263499.10317395	340	"27.4.aE"	"Q4"
2	33	9234622.44907302	340	"27.4.aE"	"Q4"
2	34	5959080.39524144	340	"27.4.aE"	"Q4"
2	35	4867837.51876171	340	"27.4.aE"	"Q4"
2	36	5950320.17580067	340	"27.4.aE"	"Q4"
2	37	6412529.9038056	340	"27.4.aE"	"Q4"
2	38	1979361.29536423	340	"27.4.aE"	"Q4"
2	39	4467009.12486714	340	"27.4.aE"	"Q4"
2	40	6709901.70960965	340	"27.4.aE"	"Q4"
2	41	3485483.50786864	340	"27.4.aE"	"Q4"
2	42	7666862.58346664	340	"27.4.aE"	"Q4"
2	43	4309922.97449878	340	"27.4.aE"	"Q4"
2	44	5648532.42697601	340	"27.4.aE"	"Q4"
2	45	7383163.30569214	340	"27.4.aE"	"Q4"
2	46	4674267.80875763	340	"27.4.aE"	"Q4"
2	47	6031095.83883807	340	"27.4.aE"	"Q4"
2	48	5324607.07292508	340	"27.4.aE"	"Q4"
2	49	10754235.2906151	340	"27.4.aE"	"Q4"
2	50	3018067.59147685	340	"27.4.aE"	"Q4"
2	51	4057205.24113691	340	"27.4.aE"	"Q4"
2	52	1995013.5830582	340	"27.4.aE"	"Q4"
2	53	3037027.06124793	340	"27.4.aE"	"Q4"
2	54	1959228.89165365	340	"27.4.aE"	"Q4"
2	55	3719960.94147981	340	"27.4.aE"	"Q4"
2	56	5013773.02111037	340	"27.4.aE"	"Q4"
2	57	4561020.3391192	340	"27.4.aE"	"Q4"
2	58	5347672.56513795	340	"27.4.aE"	"Q4"
2	59	2967570.48013807	340	"27.4.aE"	"Q4"
2	60	3221440.02120076	340	"27.4.aE"	"Q4"
2	61	2340337.81910095	340	"27.4.aE"	"Q4"
2	62	3430505.09960739	340	"27.4.aE"	"Q4"
2	63	9178141.17864576	340	"27.4.aE"	"Q4"
2	64	3623301.82803978	340	"27.4.aE"	"Q4"
2	65	3789078.9707881	340	"27.4.aE"	"Q4"
2	66	2390938.94077212	340	"27.4.aE"	"Q4"
2	67	3345932.29187422	340	"27.4.aE"	"Q4"
2	68	4392322.65714108	340	"27.4.aE"	"Q4"
2	69	4202231.25816143	340	"27.4.aE"	"Q4"
2	70	3885064.65070121	340	"27.4.aE"	"Q4"
2	71	4050319.90294192	340	"27.4.aE"	"Q4"
2	72	7045361.41525771	340	"27.4.aE"	"Q4"
2	73	3589120.66613987	340	"27.4.aE"	"Q4"
2	74	5929445.14161515	340	"27.4.aE"	"Q4"
2	75	6341984.76216788	340	"27.4.aE"	"Q4"
2	76	6001512.79982098	340	"27.4.aE"	"Q4"
2	77	1765338.24810026	340	"27.4.aE"	"Q4"
2	78	6579308.91016861	340	"27.4.aE"	"Q4"
2	79	7335271.01037301	340	"27.4.aE"	"Q4"
2	80	8233589.79231235	340	"27.4.aE"	"Q4"
