"Age"	"Iteration"	"CatchAtAge"	"Length"	"Stratum"	"Quarter"
1	110	3226518.57405524	340	"27.4.aE"	"Q4"
1	111	1780772.29866113	340	"27.4.aE"	"Q4"
1	112	3378455.12734681	340	"27.4.aE"	"Q4"
1	113	3086324.71973104	340	"27.4.aE"	"Q4"
1	114	3470559.25779291	340	"27.4.aE"	"Q4"
1	115	3275382.48693979	340	"27.4.aE"	"Q4"
1	116	1219891.79096671	340	"27.4.aE"	"Q4"
1	117	3276589.25344128	340	"27.4.aE"	"Q4"
1	118	2125728.21210576	340	"27.4.aE"	"Q4"
1	119	4158995.31781892	340	"27.4.aE"	"Q4"
1	120	3497399.24692218	340	"27.4.aE"	"Q4"
1	121	3467345.21482734	340	"27.4.aE"	"Q4"
1	122	5068698.42306656	340	"27.4.aE"	"Q4"
1	123	4768680.35782118	340	"27.4.aE"	"Q4"
1	124	3014495.30374105	340	"27.4.aE"	"Q4"
1	125	1353364.53121723	340	"27.4.aE"	"Q4"
1	126	2525981.99674405	340	"27.4.aE"	"Q4"
1	127	3845977.59272569	340	"27.4.aE"	"Q4"
1	128	3609501.44765084	340	"27.4.aE"	"Q4"
1	129	2517949.05600197	340	"27.4.aE"	"Q4"
1	130	3572225.29716414	340	"27.4.aE"	"Q4"
1	131	4207455.62951392	340	"27.4.aE"	"Q4"
1	132	1541311.54365027	340	"27.4.aE"	"Q4"
1	133	2063443.39555207	340	"27.4.aE"	"Q4"
1	134	3141374.73945998	340	"27.4.aE"	"Q4"
1	135	2478577.62864043	340	"27.4.aE"	"Q4"
1	136	4292323.35709691	340	"27.4.aE"	"Q4"
1	137	3487971.92748928	340	"27.4.aE"	"Q4"
1	138	3773587.97651943	340	"27.4.aE"	"Q4"
1	139	1679254.31244187	340	"27.4.aE"	"Q4"
1	140	2828352.76399571	340	"27.4.aE"	"Q4"
1	141	4910110.37484149	340	"27.4.aE"	"Q4"
1	142	1748919.82130071	340	"27.4.aE"	"Q4"
1	143	2690391.95408505	340	"27.4.aE"	"Q4"
1	144	2638590.90804626	340	"27.4.aE"	"Q4"
1	145	2998440.69735177	340	"27.4.aE"	"Q4"
1	146	2956216.08273476	340	"27.4.aE"	"Q4"
1	147	3198083.69178305	340	"27.4.aE"	"Q4"
1	148	2718599.26511696	340	"27.4.aE"	"Q4"
1	149	3112282.01738796	340	"27.4.aE"	"Q4"
1	150	3099952.85138344	340	"27.4.aE"	"Q4"
1	151	3138383.34244052	340	"27.4.aE"	"Q4"
1	152	3322508.3795179	340	"27.4.aE"	"Q4"
1	153	3676698.05907467	340	"27.4.aE"	"Q4"
1	154	4194324.52090301	340	"27.4.aE"	"Q4"
1	155	1651879.84616866	340	"27.4.aE"	"Q4"
1	156	2709621.08279485	340	"27.4.aE"	"Q4"
1	157	2540793.03168382	340	"27.4.aE"	"Q4"
1	158	2504751.59284862	340	"27.4.aE"	"Q4"
1	159	2495331.41705386	340	"27.4.aE"	"Q4"
1	160	3934595.02584849	340	"27.4.aE"	"Q4"
1	161	1631943.95216677	340	"27.4.aE"	"Q4"
1	162	2911414.525284	340	"27.4.aE"	"Q4"
1	163	3922601.52125745	340	"27.4.aE"	"Q4"
1	164	2125835.86072456	340	"27.4.aE"	"Q4"
1	165	1890946.83359982	340	"27.4.aE"	"Q4"
1	166	2541344.77479987	340	"27.4.aE"	"Q4"
1	167	2447720.1158326	340	"27.4.aE"	"Q4"
1	168	1133199.95765679	340	"27.4.aE"	"Q4"
1	169	2800991.74856467	340	"27.4.aE"	"Q4"
1	170	1743683.37755937	340	"27.4.aE"	"Q4"
1	171	1555933.7195484	340	"27.4.aE"	"Q4"
1	172	2809118.37351696	340	"27.4.aE"	"Q4"
1	173	1465020.48530374	340	"27.4.aE"	"Q4"
1	174	2571954.51818377	340	"27.4.aE"	"Q4"
1	175	3680530.71670198	340	"27.4.aE"	"Q4"
1	176	1682205.58627638	340	"27.4.aE"	"Q4"
1	177	4063940.61837435	340	"27.4.aE"	"Q4"
1	178	5270969.3227111	340	"27.4.aE"	"Q4"
1	179	3260540.15655397	340	"27.4.aE"	"Q4"
1	180	1824408.46783561	340	"27.4.aE"	"Q4"
1	181	2112933.2165526	340	"27.4.aE"	"Q4"
1	182	5261356.44689029	340	"27.4.aE"	"Q4"
1	183	4694457.37676461	340	"27.4.aE"	"Q4"
1	184	7175382.56211496	340	"27.4.aE"	"Q4"
1	185	4173060.97675172	340	"27.4.aE"	"Q4"
1	186	1909954.98824631	340	"27.4.aE"	"Q4"
1	187	4617272.19902102	340	"27.4.aE"	"Q4"
1	188	2815409.21500403	340	"27.4.aE"	"Q4"
1	189	3285321.45108919	340	"27.4.aE"	"Q4"
1	190	2694660.65680202	340	"27.4.aE"	"Q4"
1	191	2259900.62907753	340	"27.4.aE"	"Q4"
1	192	3519363.28975199	340	"27.4.aE"	"Q4"
1	193	1836423.92500353	340	"27.4.aE"	"Q4"
1	194	2774602.75614776	340	"27.4.aE"	"Q4"
1	195	1810760.09997423	340	"27.4.aE"	"Q4"
1	196	2071883.14612655	340	"27.4.aE"	"Q4"
1	197	4183739.50535241	340	"27.4.aE"	"Q4"
1	198	2335804.29565309	340	"27.4.aE"	"Q4"
1	199	5578891.3948103	340	"27.4.aE"	"Q4"
1	200	4176232.93158893	340	"27.4.aE"	"Q4"
1	201	4842271.77109763	340	"27.4.aE"	"Q4"
1	202	2904442.39981892	340	"27.4.aE"	"Q4"
1	203	1993859.52890917	340	"27.4.aE"	"Q4"
1	204	4489953.10869174	340	"27.4.aE"	"Q4"
1	205	3046502.70621033	340	"27.4.aE"	"Q4"
1	206	4019092.9185651	340	"27.4.aE"	"Q4"
1	207	2938467.1222587	340	"27.4.aE"	"Q4"
1	208	2070943.02011672	340	"27.4.aE"	"Q4"
1	209	4832030.28976519	340	"27.4.aE"	"Q4"
1	210	4271271.81809181	340	"27.4.aE"	"Q4"
1	211	4251543.35296934	340	"27.4.aE"	"Q4"
1	212	2149608.66613573	340	"27.4.aE"	"Q4"
1	213	1446042.37903261	340	"27.4.aE"	"Q4"
1	214	693962.241731442	340	"27.4.aE"	"Q4"
1	215	1732898.01500522	340	"27.4.aE"	"Q4"
1	216	3345839.45223007	340	"27.4.aE"	"Q4"
1	217	2709760.93908229	340	"27.4.aE"	"Q4"
1	218	4485000.4041607	340	"27.4.aE"	"Q4"
1	219	2616919.43267712	340	"27.4.aE"	"Q4"
1	220	1289304.76769273	340	"27.4.aE"	"Q4"
1	221	2116256.50348921	340	"27.4.aE"	"Q4"
1	222	2549638.17122781	340	"27.4.aE"	"Q4"
1	223	4401830.82859903	340	"27.4.aE"	"Q4"
1	224	2106953.4142152	340	"27.4.aE"	"Q4"
1	225	2807326.98770664	340	"27.4.aE"	"Q4"
1	226	1568792.90740726	340	"27.4.aE"	"Q4"
1	227	3235044.27753978	340	"27.4.aE"	"Q4"
1	228	6012288.51220974	340	"27.4.aE"	"Q4"
1	229	1931685.24373497	340	"27.4.aE"	"Q4"
1	230	2958539.92585794	340	"27.4.aE"	"Q4"
1	231	1866675.8745212	340	"27.4.aE"	"Q4"
1	232	6348527.73224569	340	"27.4.aE"	"Q4"
1	233	4499291.25837862	340	"27.4.aE"	"Q4"
1	234	1909552.12943633	340	"27.4.aE"	"Q4"
1	235	1668597.52518405	340	"27.4.aE"	"Q4"
1	236	2109771.53160242	340	"27.4.aE"	"Q4"
1	237	3018861.05136189	340	"27.4.aE"	"Q4"
1	238	2691305.40287595	340	"27.4.aE"	"Q4"
1	239	5230810.04283314	340	"27.4.aE"	"Q4"
1	240	1116185.11694012	340	"27.4.aE"	"Q4"
1	241	2150537.144501	340	"27.4.aE"	"Q4"
1	242	4118599.62614867	340	"27.4.aE"	"Q4"
1	243	7790372.96789067	340	"27.4.aE"	"Q4"
1	244	3527395.58963698	340	"27.4.aE"	"Q4"
1	245	1509221.78196256	340	"27.4.aE"	"Q4"
1	246	1900006.31909319	340	"27.4.aE"	"Q4"
1	247	2968221.47631002	340	"27.4.aE"	"Q4"
1	248	2919849.34833423	340	"27.4.aE"	"Q4"
1	249	4106099.97490109	340	"27.4.aE"	"Q4"
1	250	3990037.49828618	340	"27.4.aE"	"Q4"
1	251	2006708.27327263	340	"27.4.aE"	"Q4"
1	252	4608869.10832024	340	"27.4.aE"	"Q4"
1	253	3725215.2093162	340	"27.4.aE"	"Q4"
1	254	4923732.81353364	340	"27.4.aE"	"Q4"
1	255	1493886.73241331	340	"27.4.aE"	"Q4"
1	256	3072457.51018529	340	"27.4.aE"	"Q4"
1	257	3805478.9282487	340	"27.4.aE"	"Q4"
1	258	2011084.9129151	340	"27.4.aE"	"Q4"
1	259	1451674.85687085	340	"27.4.aE"	"Q4"
1	260	3897752.91263018	340	"27.4.aE"	"Q4"
1	261	2716762.6353847	340	"27.4.aE"	"Q4"
1	262	4433912.94317871	340	"27.4.aE"	"Q4"
1	263	3386536.03298711	340	"27.4.aE"	"Q4"
1	264	2431198.91590045	340	"27.4.aE"	"Q4"
1	265	1965153.17786485	340	"27.4.aE"	"Q4"
1	266	2612868.97599533	340	"27.4.aE"	"Q4"
1	267	2636139.42590764	340	"27.4.aE"	"Q4"
1	268	2793708.47222413	340	"27.4.aE"	"Q4"
1	269	2440515.45459388	340	"27.4.aE"	"Q4"
1	270	2641889.93371899	340	"27.4.aE"	"Q4"
1	271	5723197.15614638	340	"27.4.aE"	"Q4"
1	272	2815896.29607131	340	"27.4.aE"	"Q4"
1	273	2439784.7903445	340	"27.4.aE"	"Q4"
1	274	2051956.60671663	340	"27.4.aE"	"Q4"
1	275	1310330.65581202	340	"27.4.aE"	"Q4"
1	276	1551307.11491696	340	"27.4.aE"	"Q4"
1	277	1446953.47756735	340	"27.4.aE"	"Q4"
1	278	2999516.64429217	340	"27.4.aE"	"Q4"
1	279	1713693.2675432	340	"27.4.aE"	"Q4"
1	280	3950308.20934135	340	"27.4.aE"	"Q4"
1	281	1861768.91660127	340	"27.4.aE"	"Q4"
1	282	2794251.68507782	340	"27.4.aE"	"Q4"
1	283	1687541.91771503	340	"27.4.aE"	"Q4"
1	284	6191784.19300282	340	"27.4.aE"	"Q4"
1	285	2982453.99545996	340	"27.4.aE"	"Q4"
1	286	5121879.31965943	340	"27.4.aE"	"Q4"
1	287	3846891.89378642	340	"27.4.aE"	"Q4"
1	288	3150627.35435491	340	"27.4.aE"	"Q4"
1	289	2719844.90539871	340	"27.4.aE"	"Q4"
1	290	2632037.93306087	340	"27.4.aE"	"Q4"
1	291	5046355.63015344	340	"27.4.aE"	"Q4"
1	292	2589667.55897449	340	"27.4.aE"	"Q4"
1	293	4663691.58962126	340	"27.4.aE"	"Q4"
1	294	1302728.97531769	340	"27.4.aE"	"Q4"
1	295	2360565.65849541	340	"27.4.aE"	"Q4"
1	296	1692759.98078152	340	"27.4.aE"	"Q4"
1	297	3170721.77170736	340	"27.4.aE"	"Q4"
1	298	2118128.15049719	340	"27.4.aE"	"Q4"
1	299	2493085.84027202	340	"27.4.aE"	"Q4"
1	300	1258724.69151348	340	"27.4.aE"	"Q4"
1	301	1701499.00562459	340	"27.4.aE"	"Q4"
1	302	3039153.3399113	340	"27.4.aE"	"Q4"
1	303	2676973.25079972	340	"27.4.aE"	"Q4"
1	304	4129214.93728479	340	"27.4.aE"	"Q4"
1	305	5421904.92204792	340	"27.4.aE"	"Q4"
1	306	1274818.79888007	340	"27.4.aE"	"Q4"
1	307	5863618.65332131	340	"27.4.aE"	"Q4"
1	308	1937124.75541532	340	"27.4.aE"	"Q4"
1	309	4059509.22751869	340	"27.4.aE"	"Q4"
1	310	4786584.67366154	340	"27.4.aE"	"Q4"
1	311	3530466.13740504	340	"27.4.aE"	"Q4"
1	312	3745561.07386496	340	"27.4.aE"	"Q4"
1	313	1602914.54663019	340	"27.4.aE"	"Q4"
1	314	3017799.61094678	340	"27.4.aE"	"Q4"
1	315	2350081.93253913	340	"27.4.aE"	"Q4"
1	316	6082332.92977802	340	"27.4.aE"	"Q4"
1	317	2568089.95917574	340	"27.4.aE"	"Q4"
1	318	5068648.96550454	340	"27.4.aE"	"Q4"
1	319	935726.665479968	340	"27.4.aE"	"Q4"
1	320	4809352.1704994	340	"27.4.aE"	"Q4"
1	321	2084560.1011678	340	"27.4.aE"	"Q4"
1	322	1413578.19932176	340	"27.4.aE"	"Q4"
1	323	1853669.26014373	340	"27.4.aE"	"Q4"
1	324	4164721.07236665	340	"27.4.aE"	"Q4"
1	325	2495644.99438686	340	"27.4.aE"	"Q4"
1	326	4321204.75222384	340	"27.4.aE"	"Q4"
1	327	3534473.87928036	340	"27.4.aE"	"Q4"
1	328	3357989.08952126	340	"27.4.aE"	"Q4"
1	329	2884902.36401189	340	"27.4.aE"	"Q4"
1	330	2468728.54913773	340	"27.4.aE"	"Q4"
1	331	5868157.00806481	340	"27.4.aE"	"Q4"
1	332	3112488.98930371	340	"27.4.aE"	"Q4"
1	333	1500064.75085737	340	"27.4.aE"	"Q4"
1	334	2532230.29427522	340	"27.4.aE"	"Q4"
1	335	2493306.74487749	340	"27.4.aE"	"Q4"
1	336	3340422.19021663	340	"27.4.aE"	"Q4"
1	337	2241745.51493045	340	"27.4.aE"	"Q4"
1	338	3978905.02168291	340	"27.4.aE"	"Q4"
1	339	1401093.81316971	340	"27.4.aE"	"Q4"
1	340	4190101.7458649	340	"27.4.aE"	"Q4"
1	341	3207221.67165761	340	"27.4.aE"	"Q4"
1	342	4457322.0735946	340	"27.4.aE"	"Q4"
1	343	3018472.40219985	340	"27.4.aE"	"Q4"
1	344	2006899.2336199	340	"27.4.aE"	"Q4"
1	345	2631469.59197379	340	"27.4.aE"	"Q4"
1	346	2396550.01642954	340	"27.4.aE"	"Q4"
1	347	2808253.04282939	340	"27.4.aE"	"Q4"
1	348	3583270.2665579	340	"27.4.aE"	"Q4"
1	349	2330935.41912621	340	"27.4.aE"	"Q4"
1	350	5580012.20705698	340	"27.4.aE"	"Q4"
1	351	2953321.03448187	340	"27.4.aE"	"Q4"
1	352	3199912.98310123	340	"27.4.aE"	"Q4"
1	353	2138138.87553701	340	"27.4.aE"	"Q4"
1	354	2238092.41097547	340	"27.4.aE"	"Q4"
1	355	2406842.38655021	340	"27.4.aE"	"Q4"
1	356	6006910.98644406	340	"27.4.aE"	"Q4"
1	357	3022639.09630257	340	"27.4.aE"	"Q4"
1	358	3175449.23104819	340	"27.4.aE"	"Q4"
1	359	2074062.2529741	340	"27.4.aE"	"Q4"
1	360	2907956.13591741	340	"27.4.aE"	"Q4"
1	361	7282075.85051858	340	"27.4.aE"	"Q4"
1	362	4995916.18647678	340	"27.4.aE"	"Q4"
1	363	2171874.31720278	340	"27.4.aE"	"Q4"
1	364	3626508.34026635	340	"27.4.aE"	"Q4"
1	365	4269259.94936704	340	"27.4.aE"	"Q4"
1	366	2065438.01907958	340	"27.4.aE"	"Q4"
1	367	2385706.27933485	340	"27.4.aE"	"Q4"
1	368	5821879.72149154	340	"27.4.aE"	"Q4"
1	369	5155801.41507884	340	"27.4.aE"	"Q4"
1	370	3171948.40496629	340	"27.4.aE"	"Q4"
1	371	2453740.80032182	340	"27.4.aE"	"Q4"
1	372	1554452.85019933	340	"27.4.aE"	"Q4"
1	373	2025912.29797475	340	"27.4.aE"	"Q4"
1	374	4288501.21572817	340	"27.4.aE"	"Q4"
1	375	3524807.42565168	340	"27.4.aE"	"Q4"
1	376	4490245.23072085	340	"27.4.aE"	"Q4"
1	377	4103541.69578277	340	"27.4.aE"	"Q4"
1	378	3766450.64687886	340	"27.4.aE"	"Q4"
1	379	2617607.58211028	340	"27.4.aE"	"Q4"
1	380	4917976.41164471	340	"27.4.aE"	"Q4"
1	381	2566126.42357754	340	"27.4.aE"	"Q4"
1	382	4991756.13068566	340	"27.4.aE"	"Q4"
1	383	3146845.2474304	340	"27.4.aE"	"Q4"
1	384	2715906.18098976	340	"27.4.aE"	"Q4"
1	385	3205552.37847727	340	"27.4.aE"	"Q4"
1	386	6514574.94652306	340	"27.4.aE"	"Q4"
1	387	3039004.96066961	340	"27.4.aE"	"Q4"
1	388	3580877.5261148	340	"27.4.aE"	"Q4"
1	389	2392203.56433253	340	"27.4.aE"	"Q4"
1	390	3577571.47484066	340	"27.4.aE"	"Q4"
1	391	2452362.75700048	340	"27.4.aE"	"Q4"
1	392	2582163.66787494	340	"27.4.aE"	"Q4"
1	393	3572554.2657156	340	"27.4.aE"	"Q4"
1	394	3002187.28606571	340	"27.4.aE"	"Q4"
1	395	948855.378942806	340	"27.4.aE"	"Q4"
1	396	3467685.4607322	340	"27.4.aE"	"Q4"
1	397	2781813.41267721	340	"27.4.aE"	"Q4"
1	398	2589649.56009254	340	"27.4.aE"	"Q4"
1	399	2592335.66295403	340	"27.4.aE"	"Q4"
1	400	2567859.82212001	340	"27.4.aE"	"Q4"
2	1	6765143.36381914	340	"27.4.aE"	"Q4"
2	2	6089640.30189343	340	"27.4.aE"	"Q4"
2	3	7442432.03404563	340	"27.4.aE"	"Q4"
2	4	5299716.98507732	340	"27.4.aE"	"Q4"
2	5	7285806.31501233	340	"27.4.aE"	"Q4"
2	6	7043436.18089951	340	"27.4.aE"	"Q4"
2	7	2348454.76662825	340	"27.4.aE"	"Q4"
2	8	3998251.73551756	340	"27.4.aE"	"Q4"
2	9	4681849.84720748	340	"27.4.aE"	"Q4"
2	10	6040670.82811634	340	"27.4.aE"	"Q4"
2	11	6748543.72012593	340	"27.4.aE"	"Q4"
2	12	4117132.51677828	340	"27.4.aE"	"Q4"
2	13	2205976.619801	340	"27.4.aE"	"Q4"
2	14	4726832.23078657	340	"27.4.aE"	"Q4"
2	15	2796222.72706629	340	"27.4.aE"	"Q4"
2	16	5095794.61679621	340	"27.4.aE"	"Q4"
2	17	3122606.28333104	340	"27.4.aE"	"Q4"
2	18	4590338.34848221	340	"27.4.aE"	"Q4"
2	19	1392457.03478147	340	"27.4.aE"	"Q4"
2	20	3625557.5709191	340	"27.4.aE"	"Q4"
2	21	4187868.89479334	340	"27.4.aE"	"Q4"
2	22	3189145.33915182	340	"27.4.aE"	"Q4"
2	23	3900409.09803079	340	"27.4.aE"	"Q4"
2	24	3986548.05888311	340	"27.4.aE"	"Q4"
2	25	5538943.61613942	340	"27.4.aE"	"Q4"
2	26	2352790.58695202	340	"27.4.aE"	"Q4"
2	27	6544445.77285641	340	"27.4.aE"	"Q4"
2	28	3576021.32656528	340	"27.4.aE"	"Q4"
2	29	2992134.16401664	340	"27.4.aE"	"Q4"
2	30	4803973.50509681	340	"27.4.aE"	"Q4"
2	31	3968645.3067605	340	"27.4.aE"	"Q4"
2	32	5993323.4784966	340	"27.4.aE"	"Q4"
2	33	3346004.07562352	340	"27.4.aE"	"Q4"
2	34	6130365.20693168	340	"27.4.aE"	"Q4"
2	35	5934605.39260271	340	"27.4.aE"	"Q4"
2	36	5715498.13129885	340	"27.4.aE"	"Q4"
2	37	6485521.39055208	340	"27.4.aE"	"Q4"
2	38	5265814.16746023	340	"27.4.aE"	"Q4"
2	39	7343119.30534399	340	"27.4.aE"	"Q4"
2	40	6836702.78956774	340	"27.4.aE"	"Q4"
2	41	2871248.11901859	340	"27.4.aE"	"Q4"
2	42	7980879.08509848	340	"27.4.aE"	"Q4"
2	43	6982850.05803869	340	"27.4.aE"	"Q4"
2	44	5635613.83208225	340	"27.4.aE"	"Q4"
2	45	4197629.26297329	340	"27.4.aE"	"Q4"
2	46	6286036.94649954	340	"27.4.aE"	"Q4"
2	47	2867148.88384332	340	"27.4.aE"	"Q4"
2	48	3703499.82249099	340	"27.4.aE"	"Q4"
2	49	4574202.13763372	340	"27.4.aE"	"Q4"
2	50	5407090.1452176	340	"27.4.aE"	"Q4"
2	51	5890067.77692804	340	"27.4.aE"	"Q4"
2	52	2471644.54865814	340	"27.4.aE"	"Q4"
2	53	4866803.55000307	340	"27.4.aE"	"Q4"
2	54	6139282.75946758	340	"27.4.aE"	"Q4"
2	55	3648931.32068494	340	"27.4.aE"	"Q4"
2	56	4496345.35495235	340	"27.4.aE"	"Q4"
2	57	2945251.11504633	340	"27.4.aE"	"Q4"
2	58	3974263.27517419	340	"27.4.aE"	"Q4"
2	59	8071440.77523935	340	"27.4.aE"	"Q4"
2	60	4840349.93696384	340	"27.4.aE"	"Q4"
2	61	3420939.65905127	340	"27.4.aE"	"Q4"
2	62	6396033.82814436	340	"27.4.aE"	"Q4"
2	63	6229398.96356643	340	"27.4.aE"	"Q4"
2	64	2866037.95513459	340	"27.4.aE"	"Q4"
2	65	5498432.42566653	340	"27.4.aE"	"Q4"
2	66	6448999.18836493	340	"27.4.aE"	"Q4"
2	67	4400830.11066654	340	"27.4.aE"	"Q4"
2	68	8741204.3579305	340	"27.4.aE"	"Q4"
2	69	7082342.3483124	340	"27.4.aE"	"Q4"
2	70	5611143.72114256	340	"27.4.aE"	"Q4"
2	71	3574529.78081732	340	"27.4.aE"	"Q4"
2	72	11493668.1393869	340	"27.4.aE"	"Q4"
2	73	8050347.62196506	340	"27.4.aE"	"Q4"
2	74	5677483.0478559	340	"27.4.aE"	"Q4"
2	75	8167991.91270978	340	"27.4.aE"	"Q4"
2	76	6276372.94733781	340	"27.4.aE"	"Q4"
2	77	7981872.00867177	340	"27.4.aE"	"Q4"
2	78	5813829.45305717	340	"27.4.aE"	"Q4"
2	79	4883366.06010781	340	"27.4.aE"	"Q4"
2	80	4142588.37140222	340	"27.4.aE"	"Q4"
