"CruiseKey"	"StationKey"	"HaulKey"	"Haul"	"Gear"	"TowDistance"	"EffectiveTowDistance"	"MinHaulDepth"	"MaxHaulDepth"	"VerticalNetOpening"	"HorizontalNetOpening"	"TrawlDoorSpread"
"NA/19/2023/10024/20"	"32"	"38432"	"NA/19/2023/10024/20-32-38432"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"33"	"38433"	"NA/19/2023/10024/20-33-38433"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"34"	"38434"	"NA/19/2023/10024/20-34-38434"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"35"	"38435"	"NA/19/2023/10024/20-35-38435"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"36"	"38436"	"NA/19/2023/10024/20-36-38436"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"37"	"38437"	"NA/19/2023/10024/20-37-38437"	"3100"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"38"	"38438"	"NA/19/2023/10024/20-38-38438"	"3700"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"39"	"38439"	"NA/19/2023/10024/20-39-38439"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"40"	"38440"	"NA/19/2023/10024/20-40-38440"	"3700"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"41"	"38441"	"NA/19/2023/10024/20-41-38441"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"42"	"38442"	"NA/19/2023/10024/20-42-38442"	"3700"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"43"	"38443"	"NA/19/2023/10024/20-43-38443"	"3100"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"44"	"38444"	"NA/19/2023/10024/20-44-38444"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"45"	"38445"	"NA/19/2023/10024/20-45-38445"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"46"	"38446"	"NA/19/2023/10024/20-46-38446"	"3100"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"47"	"38447"	"NA/19/2023/10024/20-47-38447"	"3600"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"48"	"38448"	"NA/19/2023/10024/20-48-38448"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"49"	"38449"	"NA/19/2023/10024/20-49-38449"	"3100"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"50"	"38450"	"NA/19/2023/10024/20-50-38450"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"51"	"38451"	"NA/19/2023/10024/20-51-38451"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"52"	"38452"	"NA/19/2023/10024/20-52-38452"	"3100"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"53"	"38453"	"NA/19/2023/10024/20-53-38453"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"54"	"38454"	"NA/19/2023/10024/20-54-38454"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"55"	"38455"	"NA/19/2023/10024/20-55-38455"	"3600"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"56"	"38456"	"NA/19/2023/10024/20-56-38456"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"57"	"38457"	"NA/19/2023/10024/20-57-38457"	"3100"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"58"	"38458"	"NA/19/2023/10024/20-58-38458"	"3100"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"59"	"38459"	"NA/19/2023/10024/20-59-38459"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"60"	"38460"	"NA/19/2023/10024/20-60-38460"	"3100"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"61"	"38461"	"NA/19/2023/10024/20-61-38461"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"62"	"38462"	"NA/19/2023/10024/20-62-38462"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"63"	"38463"	"NA/19/2023/10024/20-63-38463"	"3100"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"64"	"38464"	"NA/19/2023/10024/20-64-38464"	"3100"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"65"	"38465"	"NA/19/2023/10024/20-65-38465"	"3100"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"66"	"38466"	"NA/19/2023/10024/20-66-38466"	"3100"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"67"	"38467"	"NA/19/2023/10024/20-67-38467"	"3700"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"68"	"38468"	"NA/19/2023/10024/20-68-38468"	"3700"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"69"	"38469"	"NA/19/2023/10024/20-69-38469"	"3600"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"70"	"38470"	"NA/19/2023/10024/20-70-38470"	"3700"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"71"	"38471"	"NA/19/2023/10024/20-71-38471"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"72"	"38472"	"NA/19/2023/10024/20-72-38472"	"3700"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"73"	"38473"	"NA/19/2023/10024/20-73-38473"	"3700"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"74"	"38474"	"NA/19/2023/10024/20-74-38474"	"3700"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"75"	"38475"	"NA/19/2023/10024/20-75-38475"	"3700"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"76"	"38476"	"NA/19/2023/10024/20-76-38476"	"3100"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"77"	"38477"	"NA/19/2023/10024/20-77-38477"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"78"	"38478"	"NA/19/2023/10024/20-78-38478"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"79"	"38479"	"NA/19/2023/10024/20-79-38479"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"80"	"38480"	"NA/19/2023/10024/20-80-38480"	"3700"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"81"	"38481"	"NA/19/2023/10024/20-81-38481"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"82"	"38482"	"NA/19/2023/10024/20-82-38482"	"3100"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"83"	"38483"	"NA/19/2023/10024/20-83-38483"	"3100"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"84"	"38484"	"NA/19/2023/10024/20-84-38484"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"85"	"38485"	"NA/19/2023/10024/20-85-38485"	"3100"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"86"	"38486"	"NA/19/2023/10024/20-86-38486"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2023/10024/20"	"87"	"38487"	"NA/19/2023/10024/20-87-38487"	"3500"	NA	NA	NA	NA	NA	NA	NA
