"Area"	"Species"	"Year"	"CatchDate"	"Gear"	"Location"	"Coastal"	"N62Code"	"VesselLength"	"CountryVessel"	"LandingSite"	"CountryLanding"	"Usage"	"RoundWeight"	"Latitude"	"Longitude"	"Stratum"	"IcesArea"	"Period"	"Quarter"
"00"	"2013"	2023	2023-06-29T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"10.05"	"NOR"	"HBRB"	"NOR"	"1"	9722	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2022	2022-06-30T22:00:00Z	"11"	"05"	"8"	"Nord for 62°N"	"10.61"	"NOR"	"HBRB"	"NOR"	"1"	12026	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2022	2022-06-27T22:00:00Z	"11"	"05"	"8"	"Nord for 62°N"	"10.61"	"NOR"	"HBRB"	"NOR"	"1"	6600	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2022	2022-06-29T22:00:00Z	"11"	"05"	"8"	"Nord for 62°N"	"10.61"	"NOR"	"HBRB"	"NOR"	"1"	10102	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2022	2022-07-04T22:00:00Z	"11"	"44"	"8"	"Nord for 62°N"	"10.61"	"NOR"	"HBRB"	"NOR"	"1"	1400	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2022	2022-07-09T22:00:00Z	"11"	"44"	"8"	"Nord for 62°N"	"10.61"	"NOR"	"HBRB"	"NOR"	"1"	6554	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2022	2022-07-11T22:00:00Z	"11"	"44"	"8"	"Nord for 62°N"	"10.61"	"NOR"	"HBRB"	"NOR"	"1"	17924	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2023	2023-06-26T22:00:00Z	"11"	"44"	"8"	"Nord for 62°N"	"10.61"	"NOR"	"HBRB"	"NOR"	"1"	5000	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-30T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"10.61"	"NOR"	"HBRB"	"NOR"	"1"	6119	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2021	2021-08-02T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"10.61"	"NOR"	"HBRB"	"NOR"	"1"	14285	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2022	2022-07-04T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"10.61"	"NOR"	"HBRB"	"NOR"	"1"	3700	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2021	2021-08-07T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"10.61"	"NOR"	"HBRB"	"NOR"	"1"	7840	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-06-21T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"10.61"	"NOR"	"HBRB"	"NOR"	"1"	6886	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-23T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"10.61"	"NOR"	"HBRB"	"NOR"	"1"	14910	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2023	2023-06-27T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"10.61"	"NOR"	"HBRB"	"NOR"	"1"	10000	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2023	2023-06-29T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"10.61"	"NOR"	"HBRB"	"NOR"	"1"	9916	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2021	2021-07-29T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"10.61"	"NOR"	"HBRB"	"NOR"	"1"	58191	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2023	2023-06-30T22:00:00Z	"11"	"48"	"8"	"Nord for 62°N"	"10.61"	"NOR"	"HBRB"	"NOR"	"1"	1600	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-02T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	"10.61"	"NOR"	"HBRB"	"NOR"	"1"	25608	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2023	2023-06-20T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	"10.61"	"NOR"	"HBRB"	"NOR"	"1"	13821	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2021	2021-08-02T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"9.98"	"NOR"	"HBRB"	"NOR"	"1"	32380	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2021	2021-08-07T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"9.98"	"NOR"	"HBRB"	"NOR"	"1"	3000	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2021	2021-07-29T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"9.98"	"NOR"	"HBRB"	"NOR"	"1"	52865	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2023	2023-06-28T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"12.2"	"NOR"	"N5222"	"NOR"	"1"	1316	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2023	2023-06-27T22:00:00Z	"11"	"47"	"8"	"Nord for 62°N"	"12.2"	"NOR"	"N5222"	"NOR"	"1"	3044	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-07-05T22:00:00Z	"11"	"44"	"8"	"Nord for 62°N"	NA	"NOR"	"N541"	"NOR"	"1"	8824	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-03T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	NA	"NOR"	"N541"	"NOR"	"1"	18435	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2021	2021-07-10T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10"	"NOR"	"N541"	"NOR"	"1"	20538	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-02T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	"10"	"NOR"	"N541"	"NOR"	"1"	28969	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2021	2021-07-14T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	"10"	"NOR"	"N541"	"NOR"	"1"	17218	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-08T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	"10.16"	"NOR"	"N541"	"NOR"	"1"	10022	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2022	2022-06-30T22:00:00Z	"11"	"05"	"8"	"Nord for 62°N"	"10.4"	"NOR"	"N541"	"NOR"	"1"	20422	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2021	2021-09-08T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.4"	"NOR"	"N541"	"NOR"	"1"	27453	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2022	2022-07-10T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.4"	"NOR"	"N541"	"NOR"	"1"	25641	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2022	2022-07-14T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.4"	"NOR"	"N541"	"NOR"	"1"	20739	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2022	2022-06-18T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.4"	"NOR"	"N541"	"NOR"	"1"	6229	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2022	2022-06-16T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	"10.4"	"NOR"	"N541"	"NOR"	"1"	27238	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2023	2023-06-19T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	"10.4"	"NOR"	"N541"	"NOR"	"1"	24970	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2023	2023-06-24T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	"10.4"	"NOR"	"N541"	"NOR"	"1"	25688	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2023	2023-06-25T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	"10.4"	"NOR"	"N541"	"NOR"	"1"	7195	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2021	2021-08-06T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"10.58"	"NOR"	"N541"	"NOR"	"1"	23501	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2022	2022-06-30T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.59"	"NOR"	"N541"	"NOR"	"1"	10933	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2023	2023-07-07T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.59"	"NOR"	"N541"	"NOR"	"1"	13141	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-06-21T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.59"	"NOR"	"N541"	"NOR"	"1"	12068	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-25T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.59"	"NOR"	"N541"	"NOR"	"1"	12598	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2023	2023-06-28T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.59"	"NOR"	"N541"	"NOR"	"1"	8336	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2023	2023-06-30T22:00:00Z	"11"	"44"	"8"	"Nord for 62°N"	"10.59"	"NOR"	"N541"	"NOR"	"1"	13002	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2023	2023-06-27T22:00:00Z	"11"	"44"	"8"	"Nord for 62°N"	"10.59"	"NOR"	"N541"	"NOR"	"1"	10535	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-07-01T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"10.59"	"NOR"	"N541"	"NOR"	"1"	12093	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2022	2022-07-03T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"10.59"	"NOR"	"N541"	"NOR"	"1"	12487	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2023	2023-07-09T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"10.59"	"NOR"	"N541"	"NOR"	"1"	14242	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-06T22:00:00Z	"11"	"48"	"8"	"Nord for 62°N"	"10.59"	"NOR"	"N541"	"NOR"	"1"	6948	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2023	2023-06-24T22:00:00Z	"11"	"48"	"8"	"Nord for 62°N"	"10.59"	"NOR"	"N541"	"NOR"	"1"	12742	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-07-02T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	"10.59"	"NOR"	"N541"	"NOR"	"1"	14300	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2022	2022-07-01T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.6"	"NOR"	"N541"	"NOR"	"1"	8235	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2021	2021-06-14T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.6"	"NOR"	"N541"	"NOR"	"1"	16309	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-20T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.6"	"NOR"	"N541"	"NOR"	"1"	14238	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-21T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.6"	"NOR"	"N541"	"NOR"	"1"	7523	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-28T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.6"	"NOR"	"N541"	"NOR"	"1"	14912	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2023	2023-06-29T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.6"	"NOR"	"N541"	"NOR"	"1"	12001	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2023	2023-06-24T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"10.6"	"NOR"	"N541"	"NOR"	"1"	6364	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2023	2023-06-25T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"10.6"	"NOR"	"N541"	"NOR"	"1"	8948	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2023	2023-06-26T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"10.6"	"NOR"	"N541"	"NOR"	"1"	19791	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2023	2023-06-27T22:00:00Z	"11"	"48"	"8"	"Nord for 62°N"	"10.6"	"NOR"	"N541"	"NOR"	"1"	29681	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2023	2023-06-28T22:00:00Z	"11"	"48"	"8"	"Nord for 62°N"	"10.6"	"NOR"	"N541"	"NOR"	"1"	19992	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-15T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	"10.6"	"NOR"	"N541"	"NOR"	"1"	7151	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2023	2023-06-20T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	"10.6"	"NOR"	"N541"	"NOR"	"1"	8664	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2022	2022-06-30T22:00:00Z	"11"	"05"	"8"	"Nord for 62°N"	"10.63"	"NOR"	"N541"	"NOR"	"1"	18295	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2022	2022-06-27T22:00:00Z	"11"	"05"	"8"	"Nord for 62°N"	"10.63"	"NOR"	"N541"	"NOR"	"1"	10428	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2021	2021-07-13T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.63"	"NOR"	"N541"	"NOR"	"1"	9577	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2021	2021-06-21T22:00:00Z	"11"	"53"	"8"	"Nord for 62°N"	"10.64"	"NOR"	"N541"	"NOR"	"1"	1961	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2022	2022-06-30T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"N541"	"NOR"	"1"	5282	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-01T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"N541"	"NOR"	"1"	10658	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2022	2022-07-01T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"N541"	"NOR"	"1"	9806	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-03T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"N541"	"NOR"	"1"	11223	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-06-16T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"N541"	"NOR"	"1"	5572	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-20T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"N541"	"NOR"	"1"	17481	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-21T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"N541"	"NOR"	"1"	12916	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-22T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"N541"	"NOR"	"1"	5918	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-23T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"N541"	"NOR"	"1"	24666	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-28T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"N541"	"NOR"	"1"	10765	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2021	2021-07-14T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"N541"	"NOR"	"1"	5428	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
