"CruiseKey"	"StationKey"	"HaulKey"	"SpeciesCategoryKey"	"SampleKey"	"Sample"	"CatchFractionWeight"	"CatchFractionNumber"	"SampleWeight"	"SampleNumber"	"sampleproducttype"	"lengthmeasurement"
"NA/19/2020/9000/10"	"10"	"39010"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-10-39010-sild'G03/161722.G03/126417/NA-1"	130000	379895	10.266	30	"1"	"E"
"NA/19/2020/9000/10"	"11"	"39011"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-11-39011-sild'G03/161722.G03/126417/NA-1"	890000	2600438	16.428	48	"1"	"E"
"NA/19/2020/9000/10"	"12"	"39012"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-12-39012-sild'G03/161722.G03/126417/NA-1"	450000	1323374	8.501	25	"1"	"E"
"NA/19/2020/9000/10"	"13"	"39013"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-13-39013-sild'G03/161722.G03/126417/NA-1"	159800	429974	14.866	40	"1"	"E"
"NA/19/2020/9000/10"	"14"	"39014"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-14-39014-sild'G03/161722.G03/126417/NA-2"	170000	460503	11.444	31	"1"	"E"
"NA/19/2020/9000/10"	"15"	"39015"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-15-39015-sild'G03/161722.G03/126417/NA-1"	180000	512215	14.408	41	"1"	"E"
"NA/19/2020/9000/10"	"17"	"39017"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-17-39017-sild'G03/161722.G03/126417/NA-2"	141000	435536	14.892	46	"1"	"E"
"NA/19/2020/9000/10"	"18"	"39018"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-18-39018-sild'G03/161722.G03/126417/NA-1"	250000	692828	9.021	25	"1"	"E"
"NA/19/2020/9000/10"	"19"	"39019"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-19-39019-sild'G03/161722.G03/126417/NA-2"	310000	901798	11.344	33	"1"	"E"
"NA/19/2020/9000/10"	"20"	"39020"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-20-39020-sild'G03/161722.G03/126417/NA-1"	180000	508358	13.101	37	"1"	"E"
"NA/19/2020/9000/10"	"21"	"39021"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-21-39021-sild'G03/161722.G03/126417/NA-2"	330000	922194	6.799	19	"1"	"E"
"NA/19/2020/9000/10"	"22"	"39022"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-22-39022-sild'G03/161722.G03/126417/NA-2"	120000	346154	7.28	21	"1"	"E"
"NA/19/2020/9000/10"	"23"	"39023"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-23-39023-sild'G03/161722.G03/126417/NA-2"	215000	592831	11.968	33	"1"	"E"
"NA/19/2020/9000/10"	"24"	"39024"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-24-39024-sild'G03/161722.G03/126417/NA-2"	85000	256777	12.579	38	"1"	"E"
"NA/19/2020/9000/10"	"25"	"39025"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-25-39025-sild'G03/161722.G03/126417/NA-2"	25000	67480	8.521	23	"1"	"E"
"NA/19/2020/9000/10"	"26"	"39026"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-26-39026-sild'G03/161722.G03/126417/NA-1"	530000	1434142	12.565	34	"1"	"E"
"NA/19/2020/9000/10"	"27"	"39027"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-27-39027-sild'G03/161722.G03/126417/NA-1"	145000	399969	13.051	36	"1"	"E"
"NA/19/2020/9000/10"	"28"	"39028"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-28-39028-sild'G03/161722.G03/126417/NA-1"	48000	138397	12.139	35	"1"	"E"
"NA/19/2020/9000/10"	"29"	"39029"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-29-39029-sild'G03/161722.G03/126417/NA-1"	240000	697224	9.294	27	"1"	"E"
"NA/19/2020/9000/10"	"30"	"39030"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-30-39030-sild'G03/161722.G03/126417/NA-1"	275000	762618	7.212	20	"1"	"E"
"NA/19/2020/9000/10"	"31"	"39031"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-31-39031-sild'G03/161722.G03/126417/NA-1"	NA	NA	12.243	34	"1"	"E"
"NA/19/2020/9000/10"	"32"	"39032"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-32-39032-sild'G03/161722.G03/126417/NA-1"	150000	454545	12.54	38	"1"	"E"
"NA/19/2020/9000/10"	"33"	"39033"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-33-39033-sild'G03/161722.G03/126417/NA-2"	210000	584319	10.063	28	"1"	"E"
"NA/19/2020/9000/10"	"34"	"39034"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-34-39034-sild'G03/161722.G03/126417/NA-2"	1e+05	293983	15.307	45	"1"	"E"
"NA/19/2020/9000/10"	"35"	"39035"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-35-39035-sild'G03/161722.G03/126417/NA-1"	280000	776591	7.211	20	"1"	"E"
"NA/19/2020/9000/10"	"36"	"39036"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-36-39036-sild'G03/161722.G03/126417/NA-1"	540000	1608760	24.839	74	"1"	"E"
"NA/19/2020/9000/10"	"37"	"39037"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-37-39037-sild'G03/161722.G03/126417/NA-1"	2e+05	589510	23.07	68	"1"	"E"
"NA/19/2020/9000/10"	"38"	"39038"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-38-39038-sild'G03/161722.G03/126417/NA-1"	80000	223200	21.147	59	"1"	"E"
"NA/19/2020/9000/10"	"39"	"39039"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-39-39039-sild'G03/161722.G03/126417/NA-1"	170000	545604	13.398	43	"1"	"E"
"NA/19/2020/9000/10"	"40"	"39040"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-40-39040-sild'G03/161722.G03/126417/NA-1"	115000	323527	12.441	35	"1"	"E"
"NA/19/2020/9000/10"	"41"	"39041"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-41-39041-sild'G03/161722.G03/126417/NA-1"	184000	571346	13.848	43	"1"	"E"
"NA/19/2020/9000/10"	"42"	"39042"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-42-39042-sild'G03/161722.G03/126417/NA-2"	75000	218203	15.811	46	"1"	"E"
"NA/19/2020/9000/10"	"43"	"39043"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-43-39043-sild'G03/161722.G03/126417/NA-1"	70000	219231	15.007	47	"1"	"E"
"NA/19/2020/9000/10"	"44"	"39044"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-44-39044-sild'G03/161722.G03/126417/NA-1"	20000	64157	15.275	49	"1"	"E"
"NA/19/2020/9000/10"	"45"	"39045"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-45-39045-sild'G03/161722.G03/126417/NA-1"	1e+05	297249	14.466	43	"1"	"E"
"NA/19/2020/9000/10"	"46"	"39046"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-46-39046-sild'G03/161722.G03/126417/NA-2"	1e+05	286889	10.457	30	"1"	"E"
"NA/19/2020/9000/10"	"47"	"39047"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-47-39047-sild'G03/161722.G03/126417/NA-2"	225000	663158	9.5	28	"1"	"E"
"NA/19/2020/9000/10"	"48"	"39048"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-48-39048-sild'G03/161722.G03/126417/NA-1"	220000	1047952	6.298	30	"1"	"E"
"NA/19/2020/9000/10"	"49"	"39049"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-49-39049-sild'G03/161722.G03/126417/NA-1"	270000	788657	16.433	48	"1"	"E"
"NA/19/2020/9000/10"	"50"	"39050"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-50-39050-sild'G03/161722.G03/126417/NA-2"	30000	160456	5.609	30	"1"	"E"
"NA/19/2020/9000/10"	"51"	"39051"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-51-39051-sild'G03/161722.G03/126417/NA-2"	410000	1165977	11.604	33	"1"	"E"
"NA/19/2020/9000/10"	"52"	"39052"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-52-39052-sild'G03/161722.G03/126417/NA-2"	7e+05	3069140	8.895	39	"1"	"E"
"NA/19/2020/9000/10"	"53"	"39053"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-53-39053-sild'G03/161722.G03/126417/NA-2"	420000	1811429	8.347	36	"1"	"E"
"NA/19/2020/9000/10"	"54"	"39054"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-54-39054-sild'G03/161722.G03/126417/NA-2"	230000	679879	14.885	44	"1"	"E"
"NA/19/2020/9000/10"	"67"	"39067"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-67-39067-sild'G03/161722.G03/126417/NA-1"	540000	1366617	8.693	22	"1"	"E"
"NA/19/2020/9000/10"	"68"	"39068"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-68-39068-sild'G03/161722.G03/126417/NA-2"	235000	621206	10.214	27	"1"	"E"
"NA/19/2020/9000/10"	"69"	"39069"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-69-39069-sild'G03/161722.G03/126417/NA-2"	170000	457423	12.636	34	"1"	"E"
"NA/19/2020/9000/10"	"70"	"39070"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-70-39070-sild'G03/161722.G03/126417/NA-1"	140000	366077	11.473	30	"1"	"E"
"NA/19/2020/9000/10"	"71"	"39071"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-71-39071-sild'G03/161722.G03/126417/NA-1"	250000	725806	12.4	36	"1"	"E"
"NA/19/2020/9000/10"	"72"	"39072"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-72-39072-sild'G03/161722.G03/126417/NA-1"	250000	602674	9.126	22	"1"	"E"
"NA/19/2020/9000/10"	"73"	"39073"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-73-39073-sild'G03/161722.G03/126417/NA-1"	160000	684492	14.025	60	"1"	"E"
"NA/19/2020/9000/10"	"74"	"39074"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-74-39074-sild'G03/161722.G03/126417/NA-1"	30000	133387	9.896	44	"1"	"E"
"NA/19/2020/9000/10"	"75"	"39075"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-75-39075-sild'G03/161722.G03/126417/NA-1"	190000	914145	9.353	45	"1"	"E"
"NA/19/2020/9000/10"	"76"	"39076"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-76-39076-sild'G03/161722.G03/126417/NA-1"	40000	190370	10.716	51	"1"	"E"
"NA/19/2020/9000/10"	"77"	"39077"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-77-39077-sild'G03/161722.G03/126417/NA-2"	50000	212337	13.893	59	"1"	"E"
"NA/19/2020/9000/10"	"78"	"39078"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-78-39078-sild'G03/161722.G03/126417/NA-1"	2e+05	708061	14.688	52	"1"	"E"
"NA/19/2020/9000/10"	"80"	"39080"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-80-39080-sild'G03/161722.G03/126417/NA-2"	160000	797279	12.643	63	"1"	"E"
"NA/19/2020/9000/10"	"81"	"39081"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-81-39081-sild'G03/161722.G03/126417/NA-2"	1020000	2548126	6.805	17	"1"	"E"
"NA/19/2020/9000/10"	"82"	"39098"	"sild'G03/161722.G03/126417/NA"	"4"	"NA/19/2020/9000/10-82-39098-sild'G03/161722.G03/126417/NA-4"	620000	2624824	14.881	63	"1"	"E"
"NA/19/2020/9000/10"	"83"	"39083"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-83-39083-sild'G03/161722.G03/126417/NA-1"	420000	1144840	16.142	44	"1"	"E"
"NA/19/2020/9000/10"	"84"	"39084"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-84-39084-sild'G03/161722.G03/126417/NA-1"	350000	922718	13.276	35	"1"	"E"
"NA/19/2020/9000/10"	"85"	"39085"	"sild'G03/161722.G03/126417/NA"	"3"	"NA/19/2020/9000/10-85-39085-sild'G03/161722.G03/126417/NA-3"	1250000	5176412	12.074	50	"1"	"E"
"NA/19/2020/9000/10"	"86"	"39086"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-86-39086-sild'G03/161722.G03/126417/NA-1"	305000	740441	9.886	24	"1"	"E"
"NA/19/2020/9000/10"	"86"	"39086"	"kolmule/164774/126439/NA"	"2"	"NA/19/2020/9000/10-86-39086-kolmule/164774/126439/NA-2"	100	NA	NA	NA	NA	NA
"NA/19/2020/9000/10"	"87"	"39087"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-87-39087-sild'G03/161722.G03/126417/NA-1"	370000	1679528	11.015	50	"1"	"E"
"NA/19/2020/9000/10"	"88"	"39088"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-88-39088-sild'G03/161722.G03/126417/NA-1"	250000	958497	10.433	40	"1"	"E"
"NA/19/2020/9000/10"	"89"	"39089"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-89-39089-sild'G03/161722.G03/126417/NA-1"	680000	3178091	12.196	57	"1"	"E"
"NA/19/2020/9000/10"	"90"	"39090"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-90-39090-sild'G03/161722.G03/126417/NA-1"	230000	883575	12.755	49	"1"	"E"
"NA/19/2020/9000/10"	"91"	"39091"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-91-39091-sild'G03/161722.G03/126417/NA-1"	410000	1691392	12.605	52	"1"	"E"
"NA/19/2020/9000/10"	"92"	"39092"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-92-39092-sild'G03/161722.G03/126417/NA-1"	4e+05	1482182	12.684	47	"1"	"E"
"NA/19/2020/9000/10"	"93"	"39093"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-93-39093-sild'G03/161722.G03/126417/NA-1"	190000	761939	13.715	55	"1"	"E"
"NA/19/2020/9000/10"	"94"	"39094"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-94-39094-sild'G03/161722.G03/126417/NA-1"	520000	2059646	8.584	34	"1"	"E"
"NA/19/2020/9000/10"	"95"	"39095"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-95-39095-sild'G03/161722.G03/126417/NA-1"	2e+05	896800	14.719	66	"1"	"E"
"NA/19/2020/9000/10"	"96"	"39096"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-96-39096-sild'G03/161722.G03/126417/NA-1"	4e+05	1484434	14.551	54	"1"	"E"
"NA/19/2020/9000/10"	"97"	"39097"	"sild'G03/161722.G03/126417/NA"	"1"	"NA/19/2020/9000/10-97-39097-sild'G03/161722.G03/126417/NA-1"	365000	1501721	13.368	55	"1"	"E"
"NA/19/2020/9000/10"	"98"	"39082"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-98-39082-sild'G03/161722.G03/126417/NA-2"	430000	1862332	17.317	75	"1"	"E"
"NA/19/2020/9000/10"	"99"	"39099"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-99-39099-sild'G03/161722.G03/126417/NA-2"	170000	794355	10.4865	49	"1"	"E"
"NA/19/2020/9000/10"	"100"	"39100"	"sild'G03/161722.G03/126417/NA"	"3"	"NA/19/2020/9000/10-100-39100-sild'G03/161722.G03/126417/NA-3"	60000	142586	21.04	50	"1"	"E"
"NA/19/2020/9000/10"	"101"	"39101"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-101-39101-sild'G03/161722.G03/126417/NA-2"	620000	3008198	11.954	58	"1"	"E"
"NA/19/2020/9000/10"	"102"	"39102"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-102-39102-sild'G03/161722.G03/126417/NA-2"	150000	703656	12.364	58	"1"	"E"
"NA/19/2020/9000/10"	"103"	"39103"	"sild'G03/161722.G03/126417/NA"	"2"	"NA/19/2020/9000/10-103-39103-sild'G03/161722.G03/126417/NA-2"	240000	1103400	11.528	53	"1"	"E"
"NA/19/2020/9000/10"	"104"	"39104"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2020/9000/10-104-39104-sild'G03/161722.G03/126417/Clupea harengus-1"	390000	1309293	25.319	85	"1"	"E"
"NA/19/2020/9000/10"	"105"	"39105"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2020/9000/10-105-39105-sild'G03/161722.G03/126417/Clupea harengus-1"	610000	3246753	18.788	100	"1"	"E"
"NA/19/2020/9000/10"	"106"	"39106"	"sild'G03/161722.G03/126417/Clupea harengus"	"2"	"NA/19/2020/9000/10-106-39106-sild'G03/161722.G03/126417/Clupea harengus-2"	550000	2684449	17.62	86	"1"	"E"
"NA/19/2020/9000/10"	"107"	"39107"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2020/9000/10-107-39107-sild'G03/161722.G03/126417/Clupea harengus-1"	70000	167297	15.063	36	"1"	"E"
"NA/19/2020/9000/10"	"107"	"39107"	"kolmule/164774/126439/NA"	"2"	"NA/19/2020/9000/10-107-39107-kolmule/164774/126439/NA-2"	4000	NA	NA	NA	NA	NA
"NA/19/2020/9000/10"	"108"	"39108"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2020/9000/10-108-39108-sild'G03/161722.G03/126417/Clupea harengus-1"	80000	183697	9.581	22	"1"	"E"
"NA/19/2020/9000/10"	"108"	"39108"	"kolmule/164774/126439/NA"	"2"	"NA/19/2020/9000/10-108-39108-kolmule/164774/126439/NA-2"	3000	NA	NA	NA	NA	NA
"NA/19/2020/9000/10"	"109"	"39109"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2020/9000/10-109-39109-sild'G03/161722.G03/126417/Clupea harengus-1"	131000	555230	15.336	65	"1"	"E"
"NA/19/2020/9000/10"	"110"	"39110"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2020/9000/10-110-39110-sild'G03/161722.G03/126417/Clupea harengus-1"	220000	996692	13.906	63	"1"	"E"
"NA/19/2020/9000/10"	"111"	"39111"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2020/9000/10-111-39111-sild'G03/161722.G03/126417/Clupea harengus-1"	110000	476977	9.686	42	"1"	"E"
"NA/19/2020/9000/10"	"112"	"39112"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2020/9000/10-112-39112-sild'G03/161722.G03/126417/Clupea harengus-1"	140000	583299	16.801	70	"1"	"E"
"NA/19/2020/9000/10"	"113"	"39113"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2020/9000/10-113-39113-sild'G03/161722.G03/126417/Clupea harengus-1"	360000	1457321	17.292	70	"1"	"E"
"NA/19/2020/9000/10"	"114"	"39114"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2020/9000/10-114-39114-sild'G03/161722.G03/126417/Clupea harengus-1"	70000	277920	7.808	31	"1"	"E"
"NA/19/2020/9000/10"	"115"	"39115"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2020/9000/10-115-39115-sild'G03/161722.G03/126417/Clupea harengus-1"	895000	3718837	9.386	39	"1"	"E"
"NA/19/2020/9000/10"	"116"	"39116"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2020/9000/10-116-39116-sild'G03/161722.G03/126417/Clupea harengus-1"	1e+05	484429	17.34	84	"1"	"E"
"NA/19/2020/9000/10"	"117"	"39117"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2020/9000/10-117-39117-sild'G03/161722.G03/126417/Clupea harengus-1"	1e+05	475407	16.407	78	"1"	"E"
"NA/19/2020/9000/10"	"118"	"39118"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2020/9000/10-118-39118-sild'G03/161722.G03/126417/Clupea harengus-1"	210000	954178	12.985	59	"1"	"E"
"NA/19/2021/10024/10"	"1"	"39001"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-1-39001-sild'G03/161722.G03/126417/Clupea harengus-1"	110000	478731	14.246	62	"1"	"E"
"NA/19/2021/10024/10"	"2"	"39002"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-2-39002-sild'G03/161722.G03/126417/Clupea harengus-1"	150000	741406	13.353	66	"1"	"E"
"NA/19/2021/10024/10"	"3"	"39003"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-3-39003-sild'G03/161722.G03/126417/Clupea harengus-1"	1150000	5476640	12.179	58	"1"	"E"
"NA/19/2021/10024/10"	"4"	"39004"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-4-39004-sild'G03/161722.G03/126417/Clupea harengus-1"	475000	1943368	9.288	38	"1"	"E"
"NA/19/2021/10024/10"	"5"	"39005"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-5-39005-sild'G03/161722.G03/126417/Clupea harengus-1"	160000	831138	13.668	71	"1"	"E"
"NA/19/2021/10024/10"	"6"	"39006"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-6-39006-sild'G03/161722.G03/126417/Clupea harengus-1"	3e+05	1473050	8.961	44	"1"	"E"
"NA/19/2021/10024/10"	"7"	"39007"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-7-39007-sild'G03/161722.G03/126417/Clupea harengus-1"	230000	673382	20.152	59	"1"	"E"
"NA/19/2021/10024/10"	"8"	"39008"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-8-39008-sild'G03/161722.G03/126417/Clupea harengus-1"	290000	817765	14.185	40	"1"	"E"
"NA/19/2021/10024/10"	"9"	"39009"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-9-39009-sild'G03/161722.G03/126417/Clupea harengus-1"	630000	1776856	12.055	34	"1"	"E"
"NA/19/2021/10024/10"	"10"	"39010"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-10-39010-sild'G03/161722.G03/126417/Clupea harengus-1"	220000	607335	15.214	42	"1"	"E"
"NA/19/2021/10024/10"	"11"	"39011"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-11-39011-sild'G03/161722.G03/126417/Clupea harengus-1"	140000	400808	17.814	51	"1"	"E"
"NA/19/2021/10024/10"	"12"	"39012"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-12-39012-sild'G03/161722.G03/126417/Clupea harengus-1"	70000	361161	16.087	83	"1"	"E"
"NA/19/2021/10024/10"	"13"	"39013"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-13-39013-sild'G03/161722.G03/126417/Clupea harengus-1"	1050000	4377970	10.313	43	"1"	"E"
"NA/19/2021/10024/10"	"14"	"39014"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-14-39014-sild'G03/161722.G03/126417/Clupea harengus-1"	365000	1116663	9.806	30	"1"	"E"
"NA/19/2021/10024/10"	"15"	"39015"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-15-39015-sild'G03/161722.G03/126417/Clupea harengus-1"	6e+05	2392910	13.54	54	"1"	"E"
"NA/19/2021/10024/10"	"16"	"39016"	"sild'G03/161722.G03/126417/Clupea harengus"	"1"	"NA/19/2021/10024/10-16-39016-sild'G03/161722.G03/126417/Clupea harengus-1"	7e+05	3356912	8.341	40	"1"	"E"
