"CruiseKey"	"StationKey"	"HaulKey"	"SpeciesCategoryKey"	"SpeciesCategory"
"NA/11/2021/9553/1"	"23"	"99323"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"24"	"99324"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"25"	"99325"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"26"	"99326"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"27"	"99327"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"28"	"99328"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"29"	"99329"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"30"	"99330"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"31"	"99331"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"32"	"99332"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"33"	"99333"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"34"	"99334"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"35"	"99335"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"36"	"99336"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"37"	"99337"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"38"	"99338"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"39"	"99339"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"40"	"99340"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"41"	"99341"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"42"	"99342"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"43"	"99343"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"45"	"99345"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"49"	"99349"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"50"	"99350"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"52"	"99352"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"56"	"99356"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"58"	"99358"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"61"	"99361"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"62"	"99362"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"63"	"99363"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"66"	"99366"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"67"	"99367"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"68"	"99368"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"72"	"99372"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"79"	"99379"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"80"	"99380"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"81"	"99381"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"82"	"99382"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"83"	"99383"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"84"	"99384"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"86"	"99386"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"93"	"99393"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"94"	"99394"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"95"	"99395"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"96"	"99396"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"97"	"99397"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"99"	"99399"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"100"	"99400"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"101"	"99401"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"102"	"99402"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"103"	"99403"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"105"	"99405"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"106"	"99406"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"107"	"99407"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"109"	"99409"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"110"	"99410"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"114"	"99414"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"116"	"99416"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"117"	"99417"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"119"	"99419"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"121"	"99421"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"122"	"99422"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"123"	"99423"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"124"	"99424"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"125"	"99425"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"126"	"99426"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"127"	"99427"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"128"	"99428"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"129"	"99429"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"130"	"99430"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"131"	"99431"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"134"	"99434"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"135"	"99435"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"136"	"99436"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"137"	"99437"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"138"	"99438"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"139"	"99439"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"141"	"99441"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"142"	"99442"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"145"	"99445"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"147"	"99447"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"148"	"99448"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"150"	"99450"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"152"	"99452"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"153"	"99453"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/1"	"155"	"99455"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"1"	"99456"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"2"	"99457"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"3"	"99458"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"5"	"99460"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"6"	"99461"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"7"	"99462"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"8"	"99463"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"9"	"99464"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"10"	"99465"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"11"	"99466"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"12"	"99467"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"13"	"99468"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"14"	"99469"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"16"	"99471"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"17"	"99472"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"18"	"99473"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"19"	"99474"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"20"	"99475"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"21"	"99476"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"22"	"99477"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"23"	"99478"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"25"	"99480"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"26"	"99481"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"29"	"99484"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"30"	"99485"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"31"	"99486"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"32"	"99487"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"33"	"99488"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"34"	"99489"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"39"	"99494"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"40"	"99495"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"41"	"99496"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"48"	"99503"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"52"	"99507"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"53"	"99508"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"54"	"99509"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"55"	"99510"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"56"	"99511"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"57"	"99512"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"58"	"99513"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"60"	"99515"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"61"	"99516"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"62"	"99517"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"65"	"99520"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"66"	"99521"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"69"	"99524"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"70"	"99525"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"72"	"99527"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"77"	"99532"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"79"	"99534"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"80"	"99535"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"81"	"99536"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"82"	"99537"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"83"	"99538"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"85"	"99540"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"86"	"99541"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"87"	"99542"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"88"	"99543"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"89"	"99544"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"91"	"99546"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"92"	"99547"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/2"	"93"	"99548"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/3"	"5"	"99555"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/3"	"20"	"99570"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/3"	"21"	"99571"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/3"	"22"	"99572"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/3"	"24"	"99574"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/3"	"25"	"99575"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/3"	"28"	"99578"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/3"	"31"	"99581"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/3"	"32"	"99582"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/3"	"34"	"99584"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"1"	"99585"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"2"	"99586"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"3"	"99587"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"4"	"99588"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"5"	"99589"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"6"	"99590"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"7"	"99591"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"8"	"99592"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"9"	"99593"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"10"	"99594"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"11"	"99595"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"12"	"99596"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"13"	"99597"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"14"	"99598"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"15"	"99599"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"16"	"99600"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"17"	"99601"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"18"	"99602"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"19"	"99603"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"20"	"99604"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"23"	"99607"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"24"	"99608"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"25"	"99609"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"26"	"99610"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"27"	"99611"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"28"	"99612"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"29"	"99613"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"30"	"99614"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"31"	"99615"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"33"	"99617"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"34"	"99618"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"35"	"99619"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"36"	"99620"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"37"	"99621"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/4"	"38"	"99622"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"1"	"99623"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"2"	"99624"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"3"	"99625"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"4"	"99626"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"5"	"99627"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"6"	"99628"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"7"	"99629"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"8"	"99630"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"9"	"99631"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"10"	"99632"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
"NA/11/2021/9553/5"	"11"	"99633"	"sei/164727/126441/Pollachius virens"	"sei/164727/126441/Pollachius virens"
