"missiontype"	"startyear"	"platform"	"missionnumber"	"serialnumber"	"nation"	"catchplatform"	"station"	"fixedstation"	"stationstartdate"	"stationstarttime"	"stationstopdate"	"stationstoptime"	"stationtype"	"latitudestart"	"longitudestart"	"latitudeend"	"longitudeend"	"system"	"area"	"location"	"bottomdepthstart"	"bottomdepthstop"	"bottomdepthmean"	"fishingdepthstart"	"fishingdepthstop"	"fishingdepthcount"	"fishingdepthmax"	"fishingdepthmin"	"fishingdepthmean"	"fishingdepthtemperature"	"gearno"	"sweeplength"	"gear"	"gearcount"	"direction"	"gearflow"	"vesselspeed"	"logstart"	"logstop"	"distance"	"gearcondition"	"samplequality"	"verticaltrawlopening"	"verticaltrawlopeningsd"	"trawldoortype"	"trawldoorarea"	"trawldoorweight"	"trawldoorspread"	"trawldoorspreadsd"	"wingspread"	"wingspreadsd"	"wirelength"	"wirediameter"	"wiredensity"	"soaktime"	"fishingbait"	"tripno"	"fishabundance"	"fishdistribution"	"landingsite"	"fishingground"	"vesselcount"	"dataquality"	"haulvalidity"	"flora"	"vegetationcover"	"visibility"	"waterlevel"	"winddirection"	"windspeed"	"clouds"	"sea"	"weather"	"stationcomment"
"19"	2022	"10024"	20	38411	"58"	"1251"	11	NA	"2022-01-06Z"	"01:20:00.000Z"	"2022-01-06Z"	"05:55:00.000Z"	NA	60.8831	1.91701	60.8831	1.95	"2"	"42"	"64"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2022	"10024"	20	38412	"58"	"3223"	12	NA	"2022-05-25Z"	"09:44:00.000Z"	"2022-05-25Z"	"13:49:00.000Z"	NA	59.967	2.917	60.0171	2.88301	"2"	"08"	"55"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2022	"10024"	20	38413	"58"	"9844"	13	NA	"2022-05-21Z"	"19:06:00.000Z"	"2022-05-21Z"	"22:17:00.000Z"	NA	58.083	4.15001	58.0671	3.96701	"2"	"08"	"10"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3500"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2022	"10024"	20	38414	"58"	"9862"	14	NA	"2022-01-07Z"	"06:04:00.000Z"	"2022-01-07Z"	"08:05:00.000Z"	NA	60.8831	2.183	60.9501	2.31701	"2"	"28"	"52"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3500"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2022	"10024"	20	38415	"58"	"4646"	15	NA	"2022-06-23Z"	"13:40:00.000Z"	"2022-06-23Z"	"20:47:00.000Z"	NA	58.65	0.3	58.5331	0.633001	"2"	"42"	"23"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3100"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2022	"10024"	20	38416	"58"	"2616"	16	NA	"2022-05-21Z"	"05:29:00.000Z"	"2022-05-21Z"	"07:30:00.000Z"	NA	58.55	2.98301	58.5171	2.98301	"2"	"08"	"53"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2022	"10024"	20	38417	"58"	"4650"	17	NA	"2022-05-14Z"	"21:21:00.000Z"	"2022-05-14Z"	"23:28:00.000Z"	NA	58.7001	2.65	58.683	2.667	"2"	"08"	"53"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2022	"10024"	20	38418	"58"	"4028"	18	NA	"2022-05-19Z"	"15:28:00.000Z"	"2022-05-19Z"	"19:21:00.000Z"	NA	58.2831	3.25	58.2001	3.15	"2"	"08"	"9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3500"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2022	"10024"	20	38419	"58"	"4045"	19	NA	"2022-05-18Z"	"10:09:00.000Z"	"2022-05-18Z"	"11:45:00.000Z"	NA	58.1001	4.8	58.1001	4.8	"2"	"08"	"10"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2022	"10024"	20	38420	"58"	"4425"	20	NA	"2022-06-09Z"	"21:05:00.000Z"	"2022-06-09Z"	"21:55:00.000Z"	NA	57.8831	5.13301	57.8831	5.15001	"2"	"08"	"7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3600"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2022	"10024"	20	38421	"58"	"1322"	21	NA	"2022-05-22Z"	"07:04:00.000Z"	"2022-05-22Z"	"09:02:00.000Z"	NA	58.1001	4.03301	58.083	4.06701	"2"	"08"	"10"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2022	"10024"	20	38422	"58"	"3223"	22	NA	"2022-05-29Z"	"21:30:00.000Z"	"2022-05-29Z"	"22:31:00.000Z"	NA	59.0331	2.9	59	2.933	"2"	"08"	"54"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2022	"10024"	20	38423	"58"	"4580"	23	NA	"2022-05-19Z"	"06:26:00.000Z"	"2022-05-19Z"	"08:52:00.000Z"	NA	58.3831	3.05	58.4	3.06701	"2"	"08"	"9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2022	"10024"	20	38424	"58"	"4405"	24	NA	"2022-05-20Z"	"20:54:00.000Z"	"2022-05-20Z"	"23:44:00.000Z"	NA	58.15	4.26701	58.1671	4.26701	"2"	"08"	"10"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2022	"10024"	20	38425	"58"	"4613"	25	NA	"2022-05-24Z"	"10:54:00.000Z"	"2022-05-24Z"	"13:01:00.000Z"	NA	58.367	2.767	58.367	2.783	"2"	"08"	"52"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2022	"10024"	20	38426	"58"	"3627"	26	NA	"2022-07-17Z"	"14:24:00.000Z"	"2022-07-17Z"	"15:05:00.000Z"	NA	57.507	4.88101	57.5	4.88401	"2"	"08"	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3500"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2022	"10024"	20	38427	"58"	"2490"	27	NA	"2022-05-21Z"	"06:16:00.000Z"	"2022-05-21Z"	"09:56:00.000Z"	NA	58.583	2.933	58.5671	2.933	"2"	"08"	"53"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2022	"10024"	20	38428	"58"	"4193"	28	NA	"2022-05-30Z"	"11:05:00.000Z"	"2022-05-30Z"	"16:50:00.000Z"	NA	57.717	5.08301	57.8171	5	"2"	"08"	"7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3100"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2022	"10024"	20	38429	"58"	"10161"	29	NA	"2022-08-04Z"	"10:52:00.000Z"	"2022-08-04Z"	"16:30:00.000Z"	NA	60.5171	2.917	60.483	3.31701	"2"	"28"	"52"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3500"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2022	"10024"	20	38430	"58"	"1322"	30	NA	"2022-05-25Z"	"05:08:00.000Z"	"2022-05-25Z"	"06:56:00.000Z"	NA	57.983	4.95001	57.967	4.983	"2"	"08"	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2022	"10024"	20	38431	"58"	"4646"	31	NA	"2022-05-22Z"	"12:09:00.000Z"	"2022-05-22Z"	"13:37:00.000Z"	NA	58.55	2.73301	58.5671	2.73301	"2"	"08"	"53"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3100"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2022	"10024"	20	38432	"58"	"9116"	32	NA	"2022-06-12Z"	"10:49:00.000Z"	"2022-06-12Z"	"22:25:00.000Z"	NA	61.4171	4.85	61.4171	4.85	"2"	"28"	"3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3500"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2022	"10024"	20	38433	"58"	"3223"	33	NA	"2022-06-01Z"	"09:21:00.000Z"	"2022-06-01Z"	"12:51:00.000Z"	NA	57.5671	5.467	57.5671	5.733	"2"	"08"	"7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2022	"10024"	20	38434	"58"	"9117"	34	NA	"2022-06-08Z"	"08:26:00.000Z"	"2022-06-08Z"	"13:17:00.000Z"	NA	58.9	3.06701	58.8501	2.933	"2"	"08"	"11"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3500"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2022	"10024"	20	38435	"58"	"10129"	35	NA	"2022-10-22Z"	"09:15:00.000Z"	"2022-10-22Z"	"15:11:00.000Z"	NA	60.4501	2.3	60.5671	2.3	"2"	"28"	"51"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3500"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
