"missiontype"	"startyear"	"platform"	"missionnumber"	"serialnumber"	"catchsampleid"	"specimenid"	"individualproducttype"	"individualweight"	"individualvolume"	"lengthresolution"	"length"	"fat"	"fatpercent"	"sex"	"maturationstage"	"specialstage"	"eggstage"	"moultingstage"	"spawningfrequency"	"stomachfillfield"	"stomachfilllab"	"digestion"	"liver"	"liverparasite"	"gillworms"	"swollengills"	"fungusheart"	"fungusspores"	"fungusouter"	"blackspot"	"vertebraecount"	"gonadweight"	"liverweight"	"stomachweight"	"diameter"	"mantlelength"	"carapacelength"	"headlength"	"snouttoendoftail"	"snouttoendsqueezed"	"snouttoanalfin"	"snouttodorsalfin"	"forklength"	"snouttoboneknob"	"lengthwithouthead"	"carapacewidth"	"rightclawwidth"	"rightclawlength"	"rightclawheight"	"meroswidth"	"meroslength"	"japanesecut"	"abdomenwidth"	"tissuesamplenumber"	"morphologytype"	"individualcomment"	"preferredagereading"
"19"	2022	"10024"	20	38401	1	11	"1"	0.139	NA	"2"	0.275	"1"	NA	"1"	NA	"8"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	12	"1"	0.293	NA	"2"	0.335	"1"	NA	"2"	NA	"5"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	13	"1"	0.266	NA	"2"	0.31	"1"	NA	"2"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	14	"1"	0.267	NA	"2"	0.32	"1"	NA	"2"	NA	"4"	NA	NA	NA	"2"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	15	"1"	0.289	NA	"2"	0.32	"1"	NA	"1"	NA	"5"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	16	"1"	0.252	NA	"2"	0.3	"1"	NA	"2"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	17	"1"	0.214	NA	"2"	0.315	"1"	NA	"2"	NA	"8"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	18	"1"	0.292	NA	"2"	0.315	"1"	NA	"1"	NA	"5"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	19	"1"	0.305	NA	"2"	0.33	"1"	NA	"2"	NA	"5"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	20	"1"	0.237	NA	"2"	0.32	"1"	NA	"1"	NA	"6"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	21	"1"	0.311	NA	"2"	0.325	"1"	NA	"2"	NA	"5"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	22	"1"	0.253	NA	"2"	0.31	"1"	NA	"2"	NA	"5"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	23	"1"	0.273	NA	"2"	0.305	"1"	NA	"1"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	24	"1"	0.228	NA	"2"	0.3	"1"	NA	"1"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	25	"1"	0.257	NA	"2"	0.31	"1"	NA	"2"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	26	"1"	0.304	NA	"2"	0.32	"1"	NA	"1"	NA	"5"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	27	"1"	0.264	NA	"2"	0.305	"1"	NA	"1"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	28	"1"	0.195	NA	"2"	0.295	"3"	NA	"2"	NA	"8"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	29	"1"	0.307	NA	"2"	0.325	"1"	NA	"1"	NA	"5"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	30	"1"	0.194	NA	"2"	0.305	"3"	NA	"1"	NA	"8"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	31	"1"	0.232	NA	"2"	0.305	"1"	NA	"1"	NA	"6"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	32	"1"	0.202	NA	"2"	0.315	"1"	NA	"2"	NA	"8"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	33	"1"	0.28	NA	"2"	0.325	"1"	NA	"1"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	34	"1"	0.264	NA	"2"	0.325	"1"	NA	"2"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	35	"1"	0.262	NA	"2"	0.315	"1"	NA	"2"	NA	"5"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	36	"1"	0.291	NA	"2"	0.31	"1"	NA	"1"	NA	"5"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	37	"1"	0.238	NA	"2"	0.305	"1"	NA	"2"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.029	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38401	1	38	"1"	0.244	NA	"2"	0.305	"1"	NA	"2"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	1	"1"	0.237	NA	"2"	0.315	"1"	NA	"2"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	2	"1"	0.246	NA	"2"	0.31	"2"	NA	"2"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	3	"1"	0.247	NA	"2"	0.31	"2"	NA	"1"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	4	"1"	0.283	NA	"2"	0.32	"1"	NA	"1"	NA	"4"	NA	NA	NA	"2"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	5	"1"	0.269	NA	"2"	0.305	"1"	NA	"1"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	6	"1"	0.236	NA	"2"	0.31	"1"	NA	"1"	NA	"3"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	7	"1"	0.222	NA	"2"	0.305	"1"	NA	"1"	NA	"3"	NA	NA	NA	"2"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	8	"1"	0.238	NA	"2"	0.305	"1"	NA	"2"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	9	"1"	0.279	NA	"2"	0.32	"1"	NA	"2"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	10	"1"	0.326	NA	"2"	0.325	"1"	NA	"2"	NA	"5"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	11	"1"	0.258	NA	"2"	0.32	"1"	NA	"2"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	12	"1"	0.226	NA	"2"	0.305	"2"	NA	"2"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	13	"1"	0.21	NA	"2"	0.305	"2"	NA	"2"	NA	"3"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	14	"1"	0.247	NA	"2"	0.31	"1"	NA	"2"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	15	"1"	0.24	NA	"2"	0.3	"1"	NA	"2"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	16	"1"	0.271	NA	"2"	0.305	"1"	NA	"2"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	17	"1"	0.27	NA	"2"	0.315	"1"	NA	"1"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	18	"1"	0.275	NA	"2"	0.315	"1"	NA	"1"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	19	"1"	0.272	NA	"2"	0.32	"1"	NA	"2"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	20	"1"	0.269	NA	"2"	0.31	"1"	NA	"2"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	21	"1"	0.293	NA	"2"	0.315	"1"	NA	"1"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	22	"1"	0.23	NA	"2"	0.295	"1"	NA	"1"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	23	"1"	0.134	NA	"2"	0.275	"3"	NA	"2"	NA	"8"	NA	NA	NA	"2"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	24	"1"	0.329	NA	"2"	0.33	"1"	NA	"1"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	25	"1"	0.276	NA	"2"	0.31	"1"	NA	"1"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	26	"1"	0.281	NA	"2"	0.32	"1"	NA	"2"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	27	"1"	0.267	NA	"2"	0.305	"1"	NA	"2"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	28	"1"	0.243	NA	"2"	0.32	"1"	NA	"2"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	29	"1"	0.263	NA	"2"	0.305	"1"	NA	"2"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	30	"1"	0.25	NA	"2"	0.305	"1"	NA	"2"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	31	"1"	0.275	NA	"2"	0.315	"1"	NA	"2"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2022	"10024"	20	38402	1	32	"1"	0.267	NA	"2"	0.315	"1"	NA	"1"	NA	"4"	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	"1"	NA	"1"	NA	NA	0.038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
